delta,errors_joint,errors_amatch,error_rate_joint,error_rate_amatch,auroc_joint,auroc_amatch,joint_weight_index,joint_lambda_index,amatch_weight_index,amatch_lambda_index,r
0.0,672,672,0.1640625,0.1640625,0.8744961858542221,0.8743323903768369,2,4,2,4,288
0.0,672,672,0.1640625,0.1640625,0.8745629438362712,0.8743323903768369,2,4,2,4,289
0.0,672,672,0.1640625,0.1640625,0.8744761584596072,0.8743323903768369,2,4,2,4,290
0.0,672,672,0.1640625,0.1640625,0.8745433932843854,0.8743323903768369,2,4,2,4,291
0.0,672,672,0.1640625,0.1640625,0.8745331411657137,0.8743323903768369,2,4,2,4,292
0.0,672,672,0.1640625,0.1640625,0.8745128753497343,0.8743323903768369,2,4,2,4,293
0.0,672,672,0.1640625,0.1640625,0.8741538127748552,0.8743323903768369,5,4,2,4,294
0.0,672,672,0.1640625,0.1640625,0.8745424395989274,0.8743323903768369,2,4,2,4,295
0.0,672,672,0.1640625,0.1640625,0.8745247964179576,0.8743323903768369,2,4,2,4,296
0.0,672,672,0.1640625,0.1640625,0.8742944813798875,0.8743323903768369,2,4,2,4,297
0.0,672,672,0.1640625,0.1640625,0.8741471369766503,0.8743323903768369,5,4,2,4,298
0.0,672,672,0.1640625,0.1640625,0.8743445498664244,0.8743323903768369,2,4,2,4,299
0.0,672,672,0.1640625,0.1640625,0.8744024862579887,0.8743323903768369,2,4,2,4,300
0.0,672,672,0.1640625,0.1640625,0.874418698910772,0.8743323903768369,2,4,2,4,301
0.0,672,672,0.1640625,0.1640625,0.8745331411657136,0.8743323903768369,2,4,2,4,302
0.0,672,672,0.1640625,0.1640625,0.8743373972254906,0.8743323903768369,5,4,2,4,303
0.0,672,672,0.1640625,0.1640625,0.8744167915398563,0.8743323903768369,5,4,2,4,304
0.0,672,672,0.1640625,0.1640625,0.8741902912436177,0.8743323903768369,5,4,2,4,305
0.0,672,672,0.1640625,0.1640625,0.8745903622931843,0.8743323903768369,2,4,2,4,306
0.0,672,672,0.1640625,0.1640625,0.8743054487626527,0.8743323903768369,5,4,2,4,307
0.0,672,672,0.1640625,0.1640625,0.8745786796463256,0.8743323903768369,2,4,2,4,308
0.0,672,672,0.1640625,0.1640625,0.8743154624599601,0.8743323903768369,5,4,2,4,309
0.0,672,672,0.1640625,0.1640625,0.8743996252016151,0.8743323903768369,2,4,2,4,310
0.0,672,672,0.1640625,0.1640625,0.8742496581633687,0.8743323903768369,5,4,2,4,311
0.0,672,672,0.1640625,0.1640625,0.8743428809168732,0.8743323903768369,5,4,2,4,312
0.0,672,672,0.1640625,0.1640625,0.874490463741475,0.8743323903768369,2,4,2,4,313
0.0,672,672,0.1640625,0.1640625,0.8741643033148915,0.8743323903768369,5,4,2,4,314
0.0,672,672,0.1640625,0.1640625,0.8744461173676852,0.8743323903768369,5,4,2,4,315
0.0,672,672,0.1640625,0.1640625,0.8742317765610341,0.8743323903768369,5,4,2,4,316
0.0,672,672,0.1640625,0.1640625,0.87454363170575,0.8743323903768369,2,4,2,4,317
0.0,672,672,0.1640625,0.1640625,0.8745448238125721,0.8743323903768369,2,4,2,4,318
0.0,672,672,0.1640625,0.1640625,0.8744797347800741,0.8743323903768369,2,4,2,4,319
0.0,672,672,0.1640625,0.1640625,0.874642338150637,0.8743323903768369,2,4,2,4,320
0.0,672,672,0.1640625,0.1640625,0.8741890991367954,0.8743323903768369,5,4,2,4,321
0.0,672,672,0.1640625,0.1640625,0.8744802116228031,0.8743323903768369,2,4,2,4,322
0.0,672,672,0.1640625,0.1640625,0.8743114092967643,0.8743323903768369,2,4,2,4,323
0.0,672,672,0.1640625,0.1640625,0.8744656679195708,0.8743323903768369,2,4,2,4,324
0.0,672,672,0.1640625,0.1640625,0.8743943799315969,0.8743323903768369,2,4,2,4,325
0.0,672,672,0.1640625,0.1640625,0.8743080713976616,0.8743323903768369,5,4,2,4,326
0.0,672,672,0.1640625,0.1640625,0.8743958104597838,0.8743323903768369,2,4,2,4,327
0.0,672,672,0.1640625,0.1640625,0.8742873287389535,0.8743323903768369,5,4,2,4,328
0.0,672,672,0.1640625,0.1640625,0.8744921326910261,0.8743323903768369,2,4,2,4,329
0.0,672,672,0.1640625,0.1640625,0.8744246594448837,0.8743323903768369,2,4,2,4,330
0.0,672,672,0.1640625,0.1640625,0.8742105570595969,0.8743323903768369,5,4,2,4,331
0.0,672,672,0.1640625,0.1640625,0.8744074931066423,0.8743323903768369,2,4,2,4,332
0.0,672,672,0.1640625,0.1640625,0.8745634206790002,0.8743323903768369,2,4,2,4,333
0.0,672,672,0.1640625,0.1640625,0.8742584797538538,0.8743323903768369,5,4,2,4,334
0.0,672,672,0.1640625,0.1640625,0.874447071053143,0.8743323903768369,2,4,2,4,335
0.0,672,672,0.1640625,0.1640625,0.8742482276351817,0.8743323903768369,5,4,2,4,336
0.0,672,672,0.1640625,0.1640625,0.8744468326317785,0.8743323903768369,2,4,2,4,337
0.0,672,672,0.1640625,0.1640625,0.8745593675158043,0.8743323903768369,2,4,2,4,338
0.0,672,672,0.1640625,0.1640625,0.8743881809761209,0.8743323903768369,2,4,2,4,339
0.0,672,672,0.1640625,0.1640625,0.8745188358838459,0.8743323903768369,2,4,2,4,340
0.0,672,672,0.1640625,0.1640625,0.8743631467328524,0.8743323903768369,2,4,2,4,341
0.0,672,672,0.1640625,0.1640625,0.8743626698901235,0.8743323903768369,5,4,2,4,342
0.0,672,672,0.1640625,0.1640625,0.8744806884655321,0.8743323903768369,2,4,2,4,343
0.0,672,672,0.1640625,0.1640625,0.8744716284536824,0.8743323903768369,2,4,2,4,344
0.0,672,672,0.1640625,0.1640625,0.8745252732606864,0.8743323903768369,2,4,2,4,345
0.0,672,672,0.1640625,0.1640625,0.8742792224125618,0.8743323903768369,5,4,2,4,346
0.0,672,672,0.1640625,0.1640625,0.8744654294982065,0.8743323903768369,2,4,2,4,347
0.0,672,672,0.1640625,0.1640625,0.8743865120265697,0.8743323903768369,5,4,2,4,348
0.0,672,672,0.1640625,0.1640625,0.8744506473736099,0.8743323903768369,2,4,2,4,349
0.0,672,672,0.1640625,0.1640625,0.8745967996700248,0.8743323903768369,2,4,2,4,350
0.0,672,672,0.1640625,0.1640625,0.8744225136526034,0.8743323903768369,2,4,2,4,351
0.0,672,672,0.1640625,0.1640625,0.8743939030888679,0.8743323903768369,2,4,2,4,352
0.0,672,672,0.1640625,0.1640625,0.8745360022220872,0.8743323903768369,2,4,2,4,353
0.0,672,672,0.1640625,0.1640625,0.8743798362283648,0.8743323903768369,5,4,2,4,354
0.0,672,672,0.1640625,0.1640625,0.87440630099982,0.8743323903768369,2,4,2,4,355
0.0,672,672,0.1640625,0.1640625,0.8742651555520586,0.8743323903768369,5,4,2,4,356
0.0,672,672,0.1640625,0.1640625,0.8744027246793531,0.8743323903768369,2,4,2,4,357
0.0,672,672,0.1640625,0.1640625,0.8743857967624763,0.8743323903768369,2,4,2,4,358
0.0,672,672,0.1640625,0.1640625,0.8745264653675087,0.8743323903768369,2,4,2,4,359
0.0,672,672,0.1640625,0.1640625,0.8742272465551092,0.8743323903768369,5,4,2,4,360
0.0,672,672,0.1640625,0.1640625,0.8742110339023258,0.8743323903768369,5,4,2,4,361
0.0,672,672,0.1640625,0.1640625,0.8744351499849197,0.8743323903768369,2,4,2,4,362
0.0,672,672,0.1640625,0.1640625,0.8743681535815061,0.8743323903768369,5,4,2,4,363
0.0,672,672,0.1640625,0.1640625,0.8745379095930027,0.8743323903768369,2,4,2,4,364
0.0,672,672,0.1640625,0.1640625,0.8744766353023361,0.8743323903768369,2,4,2,4,365
0.0,672,672,0.1640625,0.1640625,0.8745178821983881,0.8743323903768369,2,4,2,4,366
0.0,672,672,0.1640625,0.1640625,0.8744217983885101,0.8743323903768369,2,4,2,4,367
0.0,672,672,0.1640625,0.1640625,0.8743891346615789,0.8743323903768369,5,4,2,4,368
0.0,672,672,0.1640625,0.1640625,0.8745348101152648,0.8743323903768369,2,4,2,4,369
0.0,672,672,0.1640625,0.1640625,0.8744725821391403,0.8743323903768369,2,4,2,4,370
0.0,672,672,0.1640625,0.1640625,0.8743495567150783,0.8743323903768369,5,4,2,4,371
0.0,672,672,0.1640625,0.1640625,0.8744051088929976,0.8743323903768369,2,4,2,4,372
0.0,672,672,0.1640625,0.1640625,0.8744601842281883,0.8743323903768369,2,4,2,4,373
0.0,672,672,0.1640625,0.1640625,0.8744699595041312,0.8743323903768369,2,4,2,4,374
0.0,672,672,0.1640625,0.1640625,0.8742727850357215,0.8743323903768369,5,4,2,4,375
0.0,672,672,0.1640625,0.1640625,0.874490463741475,0.8743323903768369,2,4,2,4,376
0.0,672,672,0.1640625,0.1640625,0.8743424040741442,0.8743323903768369,5,4,2,4,377
0.0,672,672,0.1640625,0.1640625,0.8743919957179522,0.8743323903768369,2,4,2,4,378
0.0,672,672,0.1640625,0.1640625,0.8746182575928264,0.8743323903768369,2,4,2,4,379
0.0,672,672,0.1640625,0.1640625,0.8742577644897604,0.8743323903768369,5,4,2,4,380
0.0,672,672,0.1640625,0.1640625,0.8743562325132831,0.8743323903768369,5,4,2,4,381
0.0,672,672,0.1640625,0.1640625,0.8744744895100559,0.8743323903768369,2,4,2,4,382
0.0,672,672,0.1640625,0.1640625,0.8743226151008939,0.8743323903768369,5,4,2,4,383
0.0,672,672,0.1640625,0.1640625,0.8745576985662531,0.8743323903768369,2,4,2,4,384
0.0,672,672,0.1640625,0.1640625,0.8743605240978435,0.8743323903768369,2,4,2,4,385
0.0,672,672,0.1640625,0.1640625,0.8742439360506216,0.8743323903768369,5,4,2,4,386
0.0,672,672,0.1640625,0.1640625,0.874365530946497,0.8743323903768369,5,4,2,4,387
0.0,672,672,0.1640625,0.1640625,0.8745092990292674,0.8743323903768369,2,4,2,4,388
0.0,672,672,0.1640625,0.1640625,0.8745526917175995,0.8743323903768369,2,4,2,4,389
0.0,672,672,0.1640625,0.1640625,0.8744246594448835,0.8743323903768369,2,4,2,4,390
0.0,672,672,0.1640625,0.1640625,0.8744446868394984,0.8743323903768369,2,4,2,4,391
0.0,672,672,0.1640625,0.1640625,0.8745295648452466,0.8743323903768369,2,4,2,4,392
0.0,672,672,0.1640625,0.1640625,0.8743776904360844,0.8743323903768369,2,4,2,4,393
0.0,672,672,0.1640625,0.1640625,0.874431096821724,0.8743323903768369,2,4,2,4,394
0.0,672,672,0.1640625,0.1640625,0.8745224122043128,0.8743323903768369,2,4,2,4,395
0.0,672,672,0.1640625,0.1640625,0.874279222412562,0.8743323903768369,5,4,2,4,396
0.0,672,672,0.1640625,0.1640625,0.8745019079669691,0.8743323903768369,2,4,2,4,397
0.0,672,672,0.1640625,0.1640625,0.8743898499256723,0.8743323903768369,2,4,2,4,398
0.0,672,672,0.1640625,0.1640625,0.8743238072077163,0.8743323903768369,5,4,2,4,399
0.0,672,672,0.1640625,0.1640625,0.874338112489584,0.8743323903768369,2,4,2,4,400
0.0,672,672,0.1640625,0.1640625,0.8744268052371639,0.8743323903768369,2,4,2,4,401
0.0,672,672,0.1640625,0.1640625,0.8743011571780923,0.8743323903768369,5,4,2,4,402
0.0,672,672,0.1640625,0.1640625,0.8745331411657136,0.8743323903768369,2,4,2,4,403
0.0,672,672,0.1640625,0.1640625,0.8743826972847383,0.8743323903768369,2,4,2,4,404
0.0,672,672,0.1640625,0.1640625,0.8744284741867149,0.8743323903768369,2,4,2,4,405
0.0,672,672,0.1640625,0.1640625,0.8744289510294437,0.8743323903768369,2,4,2,4,406
0.0,672,672,0.1640625,0.1640625,0.9200253680331787,0.8743323903768369,5,1,2,4,407
0.0,672,672,0.1640625,0.1640625,0.8744563694863567,0.8743323903768369,2,4,2,4,408
0.0,672,672,0.1640625,0.1640625,0.8744308584003595,0.8743323903768369,2,4,2,4,409
0.0,672,672,0.1640625,0.1640625,0.8744749663527849,0.8743323903768369,2,4,2,4,410
0.0,672,672,0.1640625,0.1640625,0.8744260899730703,0.8743323903768369,5,4,2,4,411
0.0,672,672,0.1640625,0.1640625,0.8745922696641,0.8743323903768369,2,4,2,4,412
0.0,672,672,0.1640625,0.1640625,0.8743674383174127,0.8743323903768369,2,4,2,4,413
0.0,672,672,0.1640625,0.1640625,0.8742856597894025,0.8743323903768369,5,4,2,4,414
0.0,672,672,0.1640625,0.1640625,0.8743979562520638,0.8743323903768369,2,4,2,4,415
0.0,672,672,0.1640625,0.1640625,0.8745457774980301,0.8743323903768369,2,4,2,4,416
0.0,672,672,0.1640625,0.1640625,0.8745121600856409,0.8743323903768369,2,4,2,4,417
0.0,672,672,0.1640625,0.1640625,0.8743095019258486,0.8743323903768369,5,4,2,4,418
0.0,672,672,0.1640625,0.1640625,0.874346934080069,0.8743323903768369,5,4,2,4,419
0.0,672,672,0.1640625,0.1640625,0.8743221382581651,0.8743323903768369,2,4,2,4,420
0.0,672,672,0.1640625,0.1640625,0.874177416489937,0.8743323903768369,5,4,2,4,421
0.0,672,672,0.1640625,0.1640625,0.8744976163824086,0.8743323903768369,2,4,2,4,422
0.0,672,672,0.1640625,0.1640625,0.8744270436585282,0.8743323903768369,2,4,2,4,423
0.0,672,672,0.1640625,0.1640625,0.8744179836466787,0.8743323903768369,2,4,2,4,424
0.0,672,672,0.1640625,0.1640625,0.8743903267684011,0.8743323903768369,2,4,2,4,425
0.0,672,672,0.1640625,0.1640625,0.8742005433622897,0.8743323903768369,5,4,2,4,426
0.0,672,672,0.1640625,0.1640625,0.8744918942696617,0.8743323903768369,2,4,2,4,427
0.0,672,672,0.1640625,0.1640625,0.8744198910175944,0.8743323903768369,2,4,2,4,428
0.0,672,672,0.1640625,0.1640625,0.8744415873617604,0.8743323903768369,2,4,2,4,429
0.0,672,672,0.1640625,0.1640625,0.8745271806316022,0.8743323903768369,2,4,2,4,430
0.0,672,672,0.1640625,0.1640625,0.8742987729644478,0.8743323903768369,5,4,2,4,431
0.0,672,672,0.1640625,0.1640625,0.8743595704123854,0.8743323903768369,5,4,2,4,432
0.0,672,672,0.1640625,0.1640625,0.874671187135737,0.8743323903768369,2,4,2,4,433
0.0,672,672,0.1640625,0.1640625,0.8744613763350106,0.8743323903768369,2,4,2,4,434
0.0,672,672,0.1640625,0.1640625,0.8743548019850963,0.8743323903768369,5,4,2,4,435
0.0,672,672,0.1640625,0.1640625,0.874232730246492,0.8743323903768369,5,4,2,4,436
0.0,672,672,0.1640625,0.1640625,0.8744642373913841,0.8743323903768369,2,4,2,4,437
0.0,672,672,0.1640625,0.1640625,0.8742112723236904,0.8743323903768369,5,4,2,4,438
0.0,672,672,0.1640625,0.1640625,0.8745226506256771,0.8743323903768369,2,4,2,4,439
0.0,672,672,0.1640625,0.1640625,0.8743466956587046,0.8743323903768369,5,4,2,4,440
0.0,672,672,0.1640625,0.1640625,0.8744303815576305,0.8743323903768369,2,4,2,4,441
0.0,672,672,0.1640625,0.1640625,0.8743581398841989,0.8743323903768369,2,4,2,4,442
0.0,672,672,0.1640625,0.1640625,0.8744113078484738,0.8743323903768369,2,4,2,4,443
0.0,672,672,0.1640625,0.1640625,0.8743600472551145,0.8743323903768369,5,4,2,4,444
0.0,672,672,0.1640625,0.1640625,0.8743793593856358,0.8743323903768369,2,4,2,4,445
0.0,672,672,0.1640625,0.1640625,0.8742310612969407,0.8743323903768369,5,4,2,4,446
0.0,672,672,0.1640625,0.1640625,0.8743900883470366,0.8743323903768369,2,4,2,4,447
0.0,672,672,0.1640625,0.1640625,0.8741485675048369,0.8743323903768369,5,4,2,4,448
0.0,672,672,0.1640625,0.1640625,0.8742870903175892,0.8743323903768369,5,4,2,4,449
0.0,672,672,0.1640625,0.1640625,0.8743996252016151,0.8743323903768369,5,4,2,4,450
0.0,672,672,0.1640625,0.1640625,0.8744728205605048,0.8743323903768369,2,4,2,4,451
0.0,672,672,0.1640625,0.1640625,0.8745484001330391,0.8743323903768369,2,4,2,4,452
0.0,672,672,0.1640625,0.1640625,0.8742925740089718,0.8743323903768369,5,4,2,4,453
0.0,672,672,0.1640625,0.1640625,0.8742568108043025,0.8743323903768369,5,4,2,4,454
0.0,672,672,0.1640625,0.1640625,0.874173363326741,0.8743323903768369,5,4,2,4,455
0.0,672,672,0.1640625,0.1640625,0.8744165531184918,0.8743323903768369,2,4,2,4,456
0.0,672,672,0.1640625,0.1640625,0.8744165531184918,0.8743323903768369,2,4,2,4,457
0.0,672,672,0.1640625,0.1640625,0.8743619546260302,0.8743323903768369,2,4,2,4,458
0.0,672,672,0.1640625,0.1640625,0.8744907021628392,0.8743323903768369,2,4,2,4,459
0.0,672,672,0.1640625,0.1640625,0.8745512611894127,0.8743323903768369,2,4,2,4,460
0.0,672,672,0.1640625,0.1640625,0.8744310968217239,0.8743323903768369,2,4,2,4,461
0.0,672,672,0.1640625,0.1640625,0.8744990469105957,0.8743323903768369,2,4,2,4,462
0.0,672,672,0.1640625,0.1640625,0.8745910775572777,0.8743323903768369,2,4,2,4,463
0.0,672,672,0.1640625,0.1640625,0.874396525723877,0.8743323903768369,2,4,2,4,464
0.0,672,672,0.1640625,0.1640625,0.8744647142341131,0.8743323903768369,2,4,2,4,465
0.0,672,672,0.1640625,0.1640625,0.8744113078484738,0.8743323903768369,2,4,2,4,466
0.0,672,672,0.1640625,0.1640625,0.8745424395989276,0.8743323903768369,2,4,2,4,467
0.0,672,672,0.1640625,0.1640625,0.8743588551482921,0.8743323903768369,5,4,2,4,468
0.0,672,672,0.1640625,0.1640625,0.8744077315280068,0.8743323903768369,2,4,2,4,469
0.0,672,672,0.1640625,0.1640625,0.8744163146971274,0.8743323903768369,2,4,2,4,470
0.0,672,672,0.1640625,0.1640625,0.8743738756942532,0.8743323903768369,2,4,2,4,471
0.0,672,672,0.1640625,0.1640625,0.874555552773973,0.8743323903768369,2,4,2,4,472
0.0,672,672,0.1640625,0.1640625,0.8744203678603233,0.8743323903768369,2,4,2,4,473
0.0,672,672,0.1640625,0.1640625,0.8746585508034204,0.8743323903768369,2,4,2,4,474
0.0,672,672,0.1640625,0.1640625,0.874396525723877,0.8743323903768369,5,4,2,4,475
0.0,672,672,0.1640625,0.1640625,0.8743960488811481,0.8743323903768369,2,4,2,4,476
0.0,672,672,0.1640625,0.1640625,0.874428951029444,0.8743323903768369,2,4,2,4,477
0.0,672,672,0.1640625,0.1640625,0.8742193786500819,0.8743323903768369,5,4,2,4,478
0.0,672,672,0.1640625,0.1640625,0.8743421656527799,0.8743323903768369,5,4,2,4,479
0.0,672,672,0.1640625,0.1640625,0.8743197540445204,0.8743323903768369,5,4,2,4,480
0.0,672,672,0.1640625,0.1640625,0.8743967641452415,0.8743323903768369,2,4,2,4,481
0.0,672,672,0.1640625,0.1640625,0.8743302445845568,0.8743323903768369,5,4,2,4,482
0.0,672,672,0.1640625,0.1640625,0.8744449252608628,0.8743323903768369,2,4,2,4,483
0.0,672,672,0.1640625,0.1640625,0.8744814037296254,0.8743323903768369,2,4,2,4,484
0.0,672,672,0.1640625,0.1640625,0.8745834480736151,0.8743323903768369,2,4,2,4,485
0.0,672,672,0.1640625,0.1640625,0.8744756816168784,0.8743323903768369,2,4,2,4,486
0.0,672,672,0.1640625,0.1640625,0.8744697210827668,0.8743323903768369,2,4,2,4,487
0.0,672,672,0.1640625,0.1640625,0.8743130782463157,0.8743323903768369,5,4,2,4,488
0.0,672,672,0.1640625,0.1640625,0.874431573664453,0.8743323903768369,2,4,2,4,489
0.0,672,672,0.1640625,0.1640625,0.874530756952069,0.8743323903768369,2,4,2,4,490
0.0,672,672,0.1640625,0.1640625,0.8745267037888732,0.8743323903768369,2,4,2,4,491
0.0,672,672,0.1640625,0.1640625,0.8743021108635504,0.8743323903768369,5,4,2,4,492
0.0,672,672,0.1640625,0.1640625,0.8745722422694854,0.8743323903768369,2,4,2,4,493
0.0,672,672,0.1640625,0.1640625,0.8743843662342895,0.8743323903768369,2,4,2,4,494
0.0,672,672,0.1640625,0.1640625,0.8742880440030469,0.8743323903768369,5,4,2,4,495
0.0,672,672,0.1640625,0.1640625,0.8743702993737863,0.8743323903768369,5,4,2,4,496
0.0,672,672,0.1640625,0.1640625,0.874213656537335,0.8743323903768369,5,4,2,4,497
0.0,672,672,0.1640625,0.1640625,0.874409877320287,0.8743323903768369,2,4,2,4,498
0.0,672,672,0.1640625,0.1640625,0.8744084467921002,0.8743323903768369,2,4,2,4,499
