delta,errors_joint,errors_amatch,error_rate_joint,error_rate_amatch,auroc_joint,auroc_amatch,joint_weight_index,joint_lambda_index,amatch_weight_index,amatch_lambda_index,r
-4.0,1212,1208,0.2958984375,0.294921875,0.7515086319987406,0.7231065177672725,2,2,5,2,273
0.0,1208,1208,0.294921875,0.294921875,0.7165145711191785,0.7231065177672725,2,3,5,2,274
0.0,1208,1208,0.294921875,0.294921875,0.7163638271787508,0.7231065177672725,2,3,5,2,275
0.0,1208,1208,0.294921875,0.294921875,0.7325451874042942,0.7231065177672725,6,2,5,2,276
0.0,1208,1208,0.294921875,0.294921875,0.7385494234998354,0.7231065177672725,5,2,5,2,277
-5.0,1213,1208,0.296142578125,0.294921875,0.7503038730697859,0.7231065177672725,2,2,5,2,278
0.0,1208,1208,0.294921875,0.294921875,0.7165949519861468,0.7231065177672725,2,3,5,2,279
0.0,1208,1208,0.294921875,0.294921875,0.7160341940685121,0.7231065177672725,2,3,5,2,280
0.0,1208,1208,0.294921875,0.294921875,0.7166645995029267,0.7231065177672725,2,3,5,2,281
0.0,1208,1208,0.294921875,0.294921875,0.7162145143516818,0.7231065177672725,2,3,5,2,282
-1.0,1209,1208,0.295166015625,0.294921875,0.745447389887753,0.7231065177672725,4,2,5,2,283
0.0,1208,1208,0.294921875,0.294921875,0.7162657959136942,0.7231065177672725,2,3,5,2,284
-2.0,1210,1208,0.29541015625,0.294921875,0.7164709221617444,0.7231065177672725,2,3,5,2,285
0.0,1208,1208,0.294921875,0.294921875,0.7163168389568138,0.7231065177672725,2,3,5,2,286
-2.0,1210,1208,0.29541015625,0.294921875,0.716127216436814,0.7231065177672725,2,3,5,2,287
0.0,1208,1208,0.294921875,0.294921875,0.7166228586966373,0.7231065177672725,2,3,5,2,288
-10.0,1218,1208,0.29736328125,0.294921875,0.7522358761037462,0.7231065177672725,2,2,5,2,289
0.0,1208,1208,0.294921875,0.294921875,0.7165939979105745,0.7231065177672725,2,3,5,2,290
0.0,1208,1208,0.294921875,0.294921875,0.7162364580898453,0.7231065177672725,2,3,5,2,291
0.0,1208,1208,0.294921875,0.294921875,0.7164759310584992,0.7231065177672725,2,3,5,2,292
0.0,1208,1208,0.294921875,0.294921875,0.7166228586966374,0.7231065177672725,2,3,5,2,293
0.0,1208,1208,0.294921875,0.294921875,0.7322033898305085,0.7231065177672725,6,2,5,2,294
0.0,1208,1208,0.294921875,0.294921875,0.7163709827455432,0.7231065177672725,2,3,5,2,295
0.0,1208,1208,0.294921875,0.294921875,0.7333704627743564,0.7231065177672725,6,2,5,2,296
0.0,1208,1208,0.294921875,0.294921875,0.7164406302623232,0.7231065177672725,2,3,5,2,297
0.0,1208,1208,0.294921875,0.294921875,0.7462726652578151,0.7231065177672725,4,2,5,2,298
0.0,1208,1208,0.294921875,0.294921875,0.7163034818988012,0.7231065177672725,2,3,5,2,299
0.0,1208,1208,0.294921875,0.294921875,0.7163781383123357,0.7231065177672725,2,3,5,2,300
0.0,1208,1208,0.294921875,0.294921875,0.7164511250936187,0.7231065177672725,2,3,5,2,301
0.0,1208,1208,0.294921875,0.294921875,0.7157961522132169,0.7231065177672725,2,3,5,2,302
0.0,1208,1208,0.294921875,0.294921875,0.7525144661708655,0.7231065177672725,2,2,5,2,303
0.0,1208,1208,0.294921875,0.294921875,0.7515921136113192,0.7231065177672725,2,2,5,2,304
0.0,1208,1208,0.294921875,0.294921875,0.733032720021753,0.7231065177672725,6,2,5,2,305
0.0,1208,1208,0.294921875,0.294921875,0.7340616905265066,0.7231065177672725,6,2,5,2,306
-4.0,1212,1208,0.2958984375,0.294921875,0.752452212739771,0.7231065177672725,2,2,5,2,307
0.0,1208,1208,0.294921875,0.294921875,0.7164427769323608,0.7231065177672725,2,3,5,2,308
0.0,1208,1208,0.294921875,0.294921875,0.7519975957295577,0.7231065177672725,2,2,5,2,309
-2.0,1210,1208,0.29541015625,0.294921875,0.7166848736088386,0.7231065177672725,2,3,5,2,310
0.0,1208,1208,0.294921875,0.294921875,0.7158774871557576,0.7231065177672725,2,3,5,2,311
1.0,1207,1208,0.294677734375,0.294921875,0.7163337737982226,0.7231065177672725,2,3,5,2,312
0.0,1208,1208,0.294921875,0.294921875,0.7165830260414928,0.7231065177672725,2,3,5,2,313
0.0,1208,1208,0.294921875,0.294921875,0.7166753328531152,0.7231065177672725,2,3,5,2,314
0.0,1208,1208,0.294921875,0.294921875,0.7160787971015184,0.7231065177672725,2,3,5,2,315
0.0,1208,1208,0.294921875,0.294921875,0.716355479017493,0.7231065177672725,2,3,5,2,316
0.0,1208,1208,0.294921875,0.294921875,0.7163569101308516,0.7231065177672725,2,3,5,2,317
0.0,1208,1208,0.294921875,0.294921875,0.7459280054573123,0.7231065177672725,4,2,5,2,318
0.0,1208,1208,0.294921875,0.294921875,0.73307350675247,0.7231065177672725,6,2,5,2,319
0.0,1208,1208,0.294921875,0.294921875,0.7161670490919585,0.7231065177672725,2,3,5,2,320
0.0,1208,1208,0.294921875,0.294921875,0.7167526129744738,0.7231065177672725,2,3,5,2,321
0.0,1208,1208,0.294921875,0.294921875,0.715919704999833,0.7231065177672725,2,3,5,2,322
0.0,1208,1208,0.294921875,0.294921875,0.7162049735959586,0.7231065177672725,2,3,5,2,323
0.0,1208,1208,0.294921875,0.294921875,0.7167645389191277,0.7231065177672725,2,3,5,2,324
0.0,1208,1208,0.294921875,0.294921875,0.7461402872721548,0.7231065177672725,4,2,5,2,325
0.0,1208,1208,0.294921875,0.294921875,0.7164916733054425,0.7231065177672725,2,3,5,2,326
0.0,1208,1208,0.294921875,0.294921875,0.7164322821010652,0.7231065177672725,2,3,5,2,327
0.0,1208,1208,0.294921875,0.294921875,0.7165248274315809,0.7231065177672725,2,3,5,2,328
0.0,1208,1208,0.294921875,0.294921875,0.7325423251775772,0.7231065177672725,6,2,5,2,329
0.0,1208,1208,0.294921875,0.294921875,0.7165775401069518,0.7231065177672725,2,3,5,2,330
-5.0,1213,1208,0.296142578125,0.294921875,0.7161324638524618,0.7231065177672725,2,3,5,2,331
0.0,1208,1208,0.294921875,0.294921875,0.7388208580001623,0.7231065177672725,5,2,5,2,332
0.0,1208,1208,0.294921875,0.294921875,0.7158502960019464,0.7231065177672725,2,3,5,2,333
0.0,1208,1208,0.294921875,0.294921875,0.7166121253464487,0.7231065177672725,2,3,5,2,334
0.0,1208,1208,0.294921875,0.294921875,0.7163268567503233,0.7231065177672725,2,3,5,2,335
0.0,1208,1208,0.294921875,0.294921875,0.7165055074012412,0.7231065177672725,2,3,5,2,336
0.0,1208,1208,0.294921875,0.294921875,0.7329392206156651,0.7231065177672725,6,2,5,2,337
0.0,1208,1208,0.294921875,0.294921875,0.7162462373644617,0.7231065177672725,2,3,5,2,338
0.0,1208,1208,0.294921875,0.294921875,0.7456947339798786,0.7231065177672725,4,2,5,2,339
-4.0,1212,1208,0.2958984375,0.294921875,0.7520829854932808,0.7231065177672725,2,2,5,2,340
-107.0,1315,1208,0.321044921875,0.294921875,0.6998242115757989,0.7231065177672725,5,3,5,2,341
0.0,1208,1208,0.294921875,0.294921875,0.7163313886092918,0.7231065177672725,2,3,5,2,342
0.0,1208,1208,0.294921875,0.294921875,0.7164990673911281,0.7231065177672725,2,3,5,2,343
0.0,1208,1208,0.294921875,0.294921875,0.7165820719659204,0.7231065177672725,2,3,5,2,344
0.0,1208,1208,0.294921875,0.294921875,0.7165586971143985,0.7231065177672725,2,3,5,2,345
0.0,1208,1208,0.294921875,0.294921875,0.716563228973367,0.7231065177672725,2,3,5,2,346
0.0,1208,1208,0.294921875,0.294921875,0.7453119111564827,0.7231065177672725,4,2,5,2,347
0.0,1208,1208,0.294921875,0.294921875,0.715703129844915,0.7231065177672725,2,3,5,2,348
0.0,1208,1208,0.294921875,0.294921875,0.7163802849823735,0.7231065177672725,2,3,5,2,349
0.0,1208,1208,0.294921875,0.294921875,0.7161047956608643,0.7231065177672725,2,3,5,2,350
0.0,1208,1208,0.294921875,0.294921875,0.7332094625215263,0.7231065177672725,6,2,5,2,351
0.0,1208,1208,0.294921875,0.294921875,0.716797454526373,0.7231065177672725,2,3,5,2,352
0.0,1208,1208,0.294921875,0.294921875,0.7336600247105574,0.7231065177672725,6,2,5,2,353
-4.0,1212,1208,0.2958984375,0.294921875,0.7501443039303143,0.7231065177672725,2,2,5,2,354
-110.0,1318,1208,0.32177734375,0.294921875,0.6993655397444032,0.7231065177672725,5,3,5,2,355
-13.0,1221,1208,0.298095703125,0.294921875,0.7151788653179219,0.7231065177672725,2,3,5,2,356
0.0,1208,1208,0.294921875,0.294921875,0.7157281743286886,0.7231065177672725,2,3,5,2,357
0.0,1208,1208,0.294921875,0.294921875,0.7164115309573671,0.7231065177672725,2,3,5,2,358
0.0,1208,1208,0.294921875,0.294921875,0.7165744393613418,0.7231065177672725,2,3,5,2,359
0.0,1208,1208,0.294921875,0.294921875,0.7336490528414756,0.7231065177672725,6,2,5,2,360
-2.0,1210,1208,0.29541015625,0.294921875,0.7159855362143236,0.7231065177672725,2,3,5,2,361
0.0,1208,1208,0.294921875,0.294921875,0.7161878002356568,0.7231065177672725,2,3,5,2,362
0.0,1208,1208,0.294921875,0.294921875,0.7164554184336942,0.7231065177672725,2,3,5,2,363
0.0,1208,1208,0.294921875,0.294921875,0.746585363526645,0.7231065177672725,4,2,5,2,364
0.0,1208,1208,0.294921875,0.294921875,0.7159614458061223,0.7231065177672725,2,3,5,2,365
0.0,1208,1208,0.294921875,0.294921875,0.7318458500097792,0.7231065177672725,6,2,5,2,366
0.0,1208,1208,0.294921875,0.294921875,0.7167454574076814,0.7231065177672725,2,3,5,2,367
0.0,1208,1208,0.294921875,0.294921875,0.7164640051138451,0.7231065177672725,2,3,5,2,368
-11.0,1219,1208,0.297607421875,0.294921875,0.752627285607293,0.7231065177672725,2,2,5,2,369
-1.0,1209,1208,0.295166015625,0.294921875,0.7167361551708511,0.7231065177672725,2,3,5,2,370
0.0,1208,1208,0.294921875,0.294921875,0.7163841012846628,0.7231065177672725,2,3,5,2,371
0.0,1208,1208,0.294921875,0.294921875,0.7458080304540924,0.7231065177672725,4,2,5,2,372
-5.0,1213,1208,0.296142578125,0.294921875,0.7160675867135438,0.7231065177672725,2,3,5,2,373
0.0,1208,1208,0.294921875,0.294921875,0.7164823710686123,0.7231065177672725,2,3,5,2,374
0.0,1208,1208,0.294921875,0.294921875,0.7519322415528535,0.7231065177672725,2,2,5,2,375
0.0,1208,1208,0.294921875,0.294921875,0.7328385656427846,0.7231065177672725,6,2,5,2,376
0.0,1208,1208,0.294921875,0.294921875,0.7163590568008892,0.7231065177672725,2,3,5,2,377
0.0,1208,1208,0.294921875,0.294921875,0.745534926321514,0.7231065177672725,4,2,5,2,378
-4.0,1212,1208,0.2958984375,0.294921875,0.7507324915206535,0.7231065177672725,2,2,5,2,379
0.0,1208,1208,0.294921875,0.294921875,0.7520414832058847,0.7231065177672725,2,2,5,2,380
-111.0,1319,1208,0.322021484375,0.294921875,0.700061299355522,0.7231065177672725,5,3,5,2,381
0.0,1208,1208,0.294921875,0.294921875,0.7163106374655936,0.7231065177672725,2,3,5,2,382
0.0,1208,1208,0.294921875,0.294921875,0.7166295372256437,0.7231065177672725,2,3,5,2,383
0.0,1208,1208,0.294921875,0.294921875,0.7443466251961817,0.7231065177672725,4,2,5,2,384
0.0,1208,1208,0.294921875,0.294921875,0.7161024104719335,0.7231065177672725,2,3,5,2,385
-83.0,1291,1208,0.315185546875,0.294921875,0.7506852647798232,0.7231065177672725,2,1,5,2,386
0.0,1208,1208,0.294921875,0.294921875,0.7166817728632285,0.7231065177672725,2,3,5,2,387
-14.0,1222,1208,0.29833984375,0.294921875,0.7497755537216103,0.7231065177672725,2,2,5,2,388
0.0,1208,1208,0.294921875,0.294921875,0.7463847691375635,0.7231065177672725,4,2,5,2,389
-17.0,1225,1208,0.299072265625,0.294921875,0.7495115133069691,0.7231065177672725,2,2,5,2,390
-10.0,1218,1208,0.29736328125,0.294921875,0.7509939082274706,0.7231065177672725,2,2,5,2,391
0.0,1208,1208,0.294921875,0.294921875,0.7162972804075811,0.7231065177672725,2,3,5,2,392
0.0,1208,1208,0.294921875,0.294921875,0.7165648986056186,0.7231065177672725,2,3,5,2,393
0.0,1208,1208,0.294921875,0.294921875,0.7164883340409394,0.7231065177672725,2,3,5,2,394
-4.0,1212,1208,0.2958984375,0.294921875,0.7162681811026251,0.7231065177672725,2,3,5,2,395
-22.0,1230,1208,0.30029296875,0.294921875,0.7517328397582372,0.7231065177672725,2,2,5,2,396
0.0,1208,1208,0.294921875,0.294921875,0.7168012708286624,0.7231065177672725,2,3,5,2,397
0.0,1208,1208,0.294921875,0.294921875,0.7461095183349473,0.7231065177672725,4,2,5,2,398
0.0,1208,1208,0.294921875,0.294921875,0.7164191635619458,0.7231065177672725,2,3,5,2,399
-14.0,1222,1208,0.29833984375,0.294921875,0.7455151292533881,0.7231065177672725,2,2,5,2,400
0.0,1208,1208,0.294921875,0.294921875,0.7163003811531912,0.7231065177672725,2,3,5,2,401
-8.0,1216,1208,0.296875,0.294921875,0.7519181689381615,0.7231065177672725,2,2,5,2,402
0.0,1208,1208,0.294921875,0.294921875,0.7165014525800588,0.7231065177672725,2,3,5,2,403
-99.0,1307,1208,0.319091796875,0.294921875,0.741845277564436,0.7231065177672725,2,0,5,2,404
0.0,1208,1208,0.294921875,0.294921875,0.716314692286776,0.7231065177672725,2,3,5,2,405
0.0,1208,1208,0.294921875,0.294921875,0.7161279319934932,0.7231065177672725,2,3,5,2,406
0.0,1208,1208,0.294921875,0.294921875,0.7165947134672538,0.7231065177672725,2,3,5,2,407
0.0,1208,1208,0.294921875,0.294921875,0.7323698760178794,0.7231065177672725,6,2,5,2,408
-10.0,1218,1208,0.29736328125,0.294921875,0.7516360010876462,0.7231065177672725,2,2,5,2,409
0.0,1208,1208,0.294921875,0.294921875,0.73403640752384,0.7231065177672725,6,2,5,2,410
0.0,1208,1208,0.294921875,0.294921875,0.7163757531234048,0.7231065177672725,2,3,5,2,411
0.0,1208,1208,0.294921875,0.294921875,0.7165765860313795,0.7231065177672725,2,3,5,2,412
-85.0,1293,1208,0.315673828125,0.294921875,0.7559169381806734,0.7231065177672725,4,0,5,2,413
0.0,1208,1208,0.294921875,0.294921875,0.7163988894560339,0.7231065177672725,2,3,5,2,414
-8.0,1216,1208,0.296875,0.294921875,0.75171137305786,0.7231065177672725,2,2,5,2,415
-50.0,1258,1208,0.30712890625,0.294921875,0.7552051978037181,0.7231065177672725,6,1,5,2,416
0.0,1208,1208,0.294921875,0.294921875,0.7461021242492618,0.7231065177672725,4,2,5,2,417
0.0,1208,1208,0.294921875,0.294921875,0.7160399185219462,0.7231065177672725,2,3,5,2,418
0.0,1208,1208,0.294921875,0.294921875,0.7458779164897651,0.7231065177672725,4,2,5,2,419
0.0,1208,1208,0.294921875,0.294921875,0.716645279472587,0.7231065177672725,2,3,5,2,420
0.0,1208,1208,0.294921875,0.294921875,0.7462182829501924,0.7231065177672725,4,2,5,2,421
0.0,1208,1208,0.294921875,0.294921875,0.7162865470573924,0.7231065177672725,2,3,5,2,422
0.0,1208,1208,0.294921875,0.294921875,0.7463058193839534,0.7231065177672725,4,2,5,2,423
0.0,1208,1208,0.294921875,0.294921875,0.7162059276715309,0.7231065177672725,2,3,5,2,424
0.0,1208,1208,0.294921875,0.294921875,0.7161959098780214,0.7231065177672725,2,3,5,2,425
0.0,1208,1208,0.294921875,0.294921875,0.7506251580187667,0.7231065177672725,2,2,5,2,426
0.0,1208,1208,0.294921875,0.294921875,0.7163034818988012,0.7231065177672725,2,3,5,2,427
-98.0,1306,1208,0.31884765625,0.294921875,0.6993381100716988,0.7231065177672725,5,3,5,2,428
0.0,1208,1208,0.294921875,0.294921875,0.7166142720164864,0.7231065177672725,2,3,5,2,429
0.0,1208,1208,0.294921875,0.294921875,0.7317883669565466,0.7231065177672725,6,2,5,2,430
0.0,1208,1208,0.294921875,0.294921875,0.7160797511770908,0.7231065177672725,2,3,5,2,431
0.0,1208,1208,0.294921875,0.294921875,0.7165708615779456,0.7231065177672725,2,3,5,2,432
0.0,1208,1208,0.294921875,0.294921875,0.7518740429429415,0.7231065177672725,2,2,5,2,433
0.0,1208,1208,0.294921875,0.294921875,0.7160954934240341,0.7231065177672725,2,3,5,2,434
0.0,1208,1208,0.294921875,0.294921875,0.7466015828113743,0.7231065177672725,4,2,5,2,435
0.0,1208,1208,0.294921875,0.294921875,0.7155531014611667,0.7231065177672725,2,3,5,2,436
-107.0,1315,1208,0.321044921875,0.294921875,0.7000021466700378,0.7231065177672725,5,3,5,2,437
0.0,1208,1208,0.294921875,0.294921875,0.716417255410801,0.7231065177672725,2,3,5,2,438
0.0,1208,1208,0.294921875,0.294921875,0.7162672270270528,0.7231065177672725,2,3,5,2,439
0.0,1208,1208,0.294921875,0.294921875,0.7160704489402605,0.7231065177672725,2,3,5,2,440
-9.0,1217,1208,0.297119140625,0.294921875,0.7372344688422772,0.7231065177672725,5,2,5,2,441
5.0,1203,1208,0.293701171875,0.294921875,0.7155473770077327,0.7231065177672725,2,3,5,2,442
2.0,1206,1208,0.29443359375,0.294921875,0.716387679068059,0.7231065177672725,2,3,5,2,443
0.0,1208,1208,0.294921875,0.294921875,0.7440403669374651,0.7231065177672725,4,2,5,2,444
0.0,1208,1208,0.294921875,0.294921875,0.7163359204682603,0.7231065177672725,2,3,5,2,445
0.0,1208,1208,0.294921875,0.294921875,0.7162190462106505,0.7231065177672725,2,3,5,2,446
-1.0,1209,1208,0.295166015625,0.294921875,0.7160759348748014,0.7231065177672725,2,3,5,2,447
0.0,1208,1208,0.294921875,0.294921875,0.716258878865795,0.7231065177672725,2,3,5,2,448
0.0,1208,1208,0.294921875,0.294921875,0.7165047918445621,0.7231065177672725,2,3,5,2,449
-2.0,1210,1208,0.29541015625,0.294921875,0.7161045571419712,0.7231065177672725,2,3,5,2,450
0.0,1208,1208,0.294921875,0.294921875,0.716574916399128,0.7231065177672725,2,3,5,2,451
0.0,1208,1208,0.294921875,0.294921875,0.7328333182271367,0.7231065177672725,6,2,5,2,452
0.0,1208,1208,0.294921875,0.294921875,0.746503551546318,0.7231065177672725,4,2,5,2,453
-2.0,1210,1208,0.29541015625,0.294921875,0.7165970986561845,0.7231065177672725,2,3,5,2,454
0.0,1208,1208,0.294921875,0.294921875,0.7162724744427006,0.7231065177672725,2,3,5,2,455
0.0,1208,1208,0.294921875,0.294921875,0.7165148096380716,0.7231065177672725,2,3,5,2,456
-3.0,1211,1208,0.295654296875,0.294921875,0.7456069590272246,0.7231065177672725,4,2,5,2,457
0.0,1208,1208,0.294921875,0.294921875,0.7160310933229022,0.7231065177672725,2,3,5,2,458
-11.0,1219,1208,0.297607421875,0.294921875,0.7502733426514715,0.7231065177672725,2,2,5,2,459
0.0,1208,1208,0.294921875,0.294921875,0.7166257209233543,0.7231065177672725,2,3,5,2,460
0.0,1208,1208,0.294921875,0.294921875,0.7461030783248341,0.7231065177672725,4,2,5,2,461
0.0,1208,1208,0.294921875,0.294921875,0.7163569101308513,0.7231065177672725,2,3,5,2,462
0.0,1208,1208,0.294921875,0.294921875,0.716727091452914,0.7231065177672725,2,3,5,2,463
0.0,1208,1208,0.294921875,0.294921875,0.7164351443277821,0.7231065177672725,2,3,5,2,464
0.0,1208,1208,0.294921875,0.294921875,0.7162056891526378,0.7231065177672725,2,3,5,2,465
-86.0,1294,1208,0.31591796875,0.294921875,0.7543663268567503,0.7231065177672725,5,0,5,2,466
-11.0,1219,1208,0.297607421875,0.294921875,0.735546232117046,0.7231065177672725,6,2,5,2,467
0.0,1208,1208,0.294921875,0.294921875,0.7332986685875389,0.7231065177672725,6,2,5,2,468
0.0,1208,1208,0.294921875,0.294921875,0.7330894875183063,0.7231065177672725,6,2,5,2,469
-41.0,1249,1208,0.304931640625,0.294921875,0.760193343414732,0.7231065177672725,4,1,5,2,470
0.0,1208,1208,0.294921875,0.294921875,0.716750704823329,0.7231065177672725,2,3,5,2,471
-6.0,1214,1208,0.29638671875,0.294921875,0.7514575889556212,0.7231065177672725,2,2,5,2,472
0.0,1208,1208,0.294921875,0.294921875,0.7166781950798322,0.7231065177672725,2,3,5,2,473
0.0,1208,1208,0.294921875,0.294921875,0.7520908566167526,0.7231065177672725,2,2,5,2,474
0.0,1208,1208,0.294921875,0.294921875,0.7162099824927133,0.7231065177672725,2,3,5,2,475
-7.0,1215,1208,0.296630859375,0.294921875,0.7521824478716959,0.7231065177672725,2,2,5,2,476
-55.0,1263,1208,0.308349609375,0.294921875,0.7530251351209529,0.7231065177672725,4,1,5,2,477
-1.0,1209,1208,0.295166015625,0.294921875,0.7158133255735186,0.7231065177672725,2,3,5,2,478
-90.0,1298,1208,0.31689453125,0.294921875,0.7492865899907931,0.7231065177672725,2,0,5,2,479
2.0,1206,1208,0.29443359375,0.294921875,0.7160165436704241,0.7231065177672725,2,3,5,2,480
0.0,1208,1208,0.294921875,0.294921875,0.7462819674946453,0.7231065177672725,4,2,5,2,481
-5.0,1213,1208,0.296142578125,0.294921875,0.7510633172253575,0.7231065177672725,2,2,5,2,482
-4.0,1212,1208,0.2958984375,0.294921875,0.7526780901315193,0.7231065177672725,2,2,5,2,483
0.0,1208,1208,0.294921875,0.294921875,0.7322076831705839,0.7231065177672725,6,2,5,2,484
-53.0,1261,1208,0.307861328125,0.294921875,0.7574572931921938,0.7231065177672725,2,1,5,2,485
0.0,1208,1208,0.294921875,0.294921875,0.7164613814060211,0.7231065177672725,2,3,5,2,486
1.0,1207,1208,0.294677734375,0.294921875,0.7463644950316514,0.7231065177672725,4,2,5,2,487
-2.0,1210,1208,0.29541015625,0.294921875,0.7157362839710534,0.7231065177672725,2,3,5,2,488
0.0,1208,1208,0.294921875,0.294921875,0.7459995611252368,0.7231065177672725,4,2,5,2,489
-2.0,1210,1208,0.29541015625,0.294921875,0.7525449965891797,0.7231065177672725,2,2,5,2,490
0.0,1208,1208,0.294921875,0.294921875,0.7165930438350022,0.7231065177672725,2,3,5,2,491
0.0,1208,1208,0.294921875,0.294921875,0.7331076149541804,0.7231065177672725,6,2,5,2,492
0.0,1208,1208,0.294921875,0.294921875,0.7166665076540714,0.7231065177672725,2,3,5,2,493
0.0,1208,1208,0.294921875,0.294921875,0.7320016028469616,0.7231065177672725,6,2,5,2,494
0.0,1208,1208,0.294921875,0.294921875,0.733427707308696,0.7231065177672725,6,2,5,2,495
0.0,1208,1208,0.294921875,0.294921875,0.7163134996923106,0.7231065177672725,2,3,5,2,496
0.0,1208,1208,0.294921875,0.294921875,0.7515224660945392,0.7231065177672725,2,2,5,2,497
0.0,1208,1208,0.294921875,0.294921875,0.7458922276233501,0.7231065177672725,4,2,5,2,498
0.0,1208,1208,0.294921875,0.294921875,0.7460396322992744,0.7231065177672725,4,2,5,2,499
