delta,correct_pad,correct_amatch,auroc_pad,auroc_amatch,delta_vs_p_only,pad_w0,pad_w1,pad_w2,pad_w3,pad_w4,pad_w5,pad_w6,pad_l0,pad_l1,pad_l2,pad_l3,pad_l4,am_w0,am_w1,am_w2,am_w3,am_w4,am_w5,am_w6,am_l0,am_l1,am_l2,am_l3,am_l4,min_train_pairs,mean_train_pairs,r,kind
4.0,616,612,0.972295490006687,0.9751095920945092,19.0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,1,0,2,2,0,0,0,3,2,498,525.6,147,null
0.0,601,601,0.9671316591128613,0.9616892042499442,4.0,0,0,0,3,0,2,0,0,0,0,4,1,0,0,1,2,0,2,0,0,0,0,3,2,498,525.6,148,null
1.0,615,614,0.9783416301359685,0.9755275280481462,18.0,0,0,0,4,0,1,0,0,0,1,3,1,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,149,null
0.0,607,607,0.9740879708745078,0.9739858087525077,10.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,150,null
-1.0,610,611,0.9679396686232262,0.9745523441563265,13.0,0,0,0,1,0,0,4,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,151,null
1.0,600,599,0.9516215915001115,0.9594880748941229,3.0,1,0,1,0,0,2,1,0,1,0,2,2,0,0,2,0,0,1,2,0,0,0,1,4,498,525.6,152,null
3.0,598,595,0.9654227654357679,0.9648376551006761,1.0,1,0,0,4,0,0,0,0,0,0,2,3,2,0,0,2,0,1,0,0,0,0,1,4,498,525.6,153,null
0.0,609,609,0.9727691507541423,0.9740322460806895,12.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,154,null
-3.0,605,608,0.9724998142506872,0.9717010922059589,8.0,0,0,2,1,0,0,2,0,0,0,1,4,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,155,null
-3.0,613,616,0.9737071847834163,0.973874359164871,16.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,156,null
1.0,606,605,0.970326547291775,0.9690820268965004,9.0,0,0,0,2,0,0,3,0,0,0,3,2,0,0,0,2,0,1,2,0,0,0,3,2,498,525.6,157,null
-1.0,618,619,0.9785645293112416,0.9752024667508731,21.0,0,0,0,1,0,3,1,0,0,2,2,1,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,158,null
0.0,614,614,0.9622371647224904,0.969072739430864,17.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,159,null
-2.0,619,621,0.9739115090274165,0.9776729326101493,22.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,160,null
0.0,609,609,0.969564975109592,0.969564975109592,12.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,161,null
4.0,615,611,0.9739765212868712,0.9741901329965078,18.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,162,null
-1.0,619,620,0.9758711642766922,0.9789546028679693,22.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,163,null
-1.0,614,615,0.9734657106768705,0.9747845307972359,17.0,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,165,null
1.0,606,605,0.9652370161230402,0.9745337692250539,9.0,0,0,2,2,0,0,1,0,0,0,1,4,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,164,null
-4.0,605,609,0.9659614384426778,0.9715060554275949,8.0,0,0,1,3,0,0,1,0,0,0,2,3,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,166,null
3.0,613,610,0.9763726874210564,0.9763262500928747,16.0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,167,null
0.0,609,609,0.9640853703841294,0.9640853703841294,12.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,168,null
-1.0,609,610,0.9728248755479604,0.9707259083141393,12.0,0,0,1,3,0,0,1,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,169,null
0.0,612,612,0.976679173787057,0.977617207816331,15.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,170,null
0.0,613,613,0.9720633033657775,0.9720633033657775,16.0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,3,2,498,525.6,171,null
-1.0,614,615,0.9738372093023256,0.9723883646630509,17.0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,172,null
-2.0,608,610,0.9740786834088714,0.9708373579017757,11.0,0,0,0,1,0,2,2,0,0,0,3,2,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,174,null
0.0,612,612,0.9715989300839586,0.9744130321717809,15.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,175,null
-5.0,609,614,0.9727041384946874,0.9746266438814176,12.0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,173,null
4.0,606,602,0.9714317557025038,0.9656735270079501,9.0,0,0,0,1,0,1,3,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,5,498,525.6,176,null
1.0,603,602,0.9746730812095995,0.9699550486663199,6.0,0,0,0,2,1,1,1,0,2,0,2,1,0,0,0,2,1,2,0,0,0,0,2,3,498,525.6,177,null
4.0,605,601,0.9729270376699606,0.9668344602124973,8.0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,1,1,0,0,3,0,0,2,0,3,498,525.6,178,null
0.0,607,607,0.9714410431681402,0.9714410431681403,10.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,179,null
3.0,604,601,0.9766420239245116,0.976781335909057,7.0,0,0,1,1,0,2,1,0,0,1,1,3,0,0,1,0,0,3,1,0,0,0,3,2,498,525.6,180,null
0.0,608,608,0.9756668400326919,0.9738093469054164,11.0,0,0,2,2,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,181,null
-4.0,607,611,0.9774778958317853,0.9777936696634222,10.0,0,0,0,3,0,1,1,0,0,0,4,1,0,0,0,3,0,2,0,0,0,0,5,0,498,525.6,182,null
0.0,606,606,0.9736886098521434,0.9741622705995988,9.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,183,null
3.0,606,603,0.9726391262352329,0.9687198157366819,9.0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,1,1,0,2,1,0,0,0,2,3,498,525.6,184,null
-2.0,606,608,0.9755182405825099,0.9818801545434281,9.0,0,0,1,1,0,1,2,0,0,0,1,4,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,185,null
-2.0,608,610,0.9778308195259677,0.9777007950070584,11.0,0,0,1,0,0,4,0,0,0,0,4,1,0,0,1,0,0,4,0,0,0,0,4,1,498,525.6,186,null
-1.0,611,612,0.972713425960324,0.9736793223865071,14.0,0,0,0,2,0,0,3,0,0,1,0,4,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,187,null
-3.0,611,614,0.9753324912697823,0.9734842856081433,14.0,0,0,0,1,0,4,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,188,null
1.0,606,605,0.9708652202986849,0.9707909205735938,9.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,5,498,525.6,189,null
1.0,610,609,0.9737536221115981,0.9754718032543279,13.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,190,null
3.0,607,604,0.9654227654357679,0.973354261089234,10.0,0,0,0,2,0,3,0,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,191,null
-1.0,606,607,0.9725462515788691,0.972444089456869,9.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,192,null
0.0,611,611,0.9741901329965079,0.9741901329965079,14.0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,1,4,0,498,525.6,193,null
-3.0,611,614,0.9678189315699531,0.9736235975926889,14.0,0,0,0,1,0,3,1,0,0,1,3,1,0,0,0,0,0,4,1,0,0,0,5,0,498,525.6,194,null
1.0,609,608,0.9709209450925032,0.9708466453674122,12.0,0,0,0,2,0,1,2,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,195,null
6.0,610,604,0.9741622705995987,0.9672616836317706,13.0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,2,2,0,1,0,0,0,0,3,2,498,525.6,196,null
0.0,613,613,0.972026153503232,0.9755739653763281,16.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,197,null
-3.0,612,615,0.9749609926443271,0.9781373058919681,15.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,198,null
-1.0,610,611,0.9760476261237834,0.9743944572405081,13.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,200,null
2.0,612,610,0.9749795675755999,0.9740786834088714,15.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,199,null
0.0,609,609,0.9752860539416004,0.9749981425068728,12.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,201,null
-5.0,609,614,0.9732613864328702,0.9749331302474181,12.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,202,null
0.0,615,615,0.9730199123263243,0.9760569135894197,18.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,203,null
-3.0,612,615,0.9741344082026896,0.9801062486068801,15.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,205,null
2.0,609,607,0.9679675310201352,0.9652834534512222,12.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,204,null
2.0,616,614,0.9660450256334051,0.9670294969908612,19.0,0,0,0,2,0,2,1,0,0,0,3,2,0,0,0,2,0,1,2,0,0,2,1,2,498,525.6,206,null
-7.0,610,617,0.9748031057285087,0.9778215320603313,13.0,0,0,0,2,0,2,1,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,210,null
-2.0,612,614,0.9655342150234044,0.971041682145776,15.0,0,0,1,2,0,1,1,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,208,null
2.0,609,607,0.9750724422319637,0.9761033509176016,12.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,207,null
0.0,607,607,0.9675681699977711,0.9670852217846794,10.0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,209,null
2.0,615,613,0.9735678727988707,0.9752674790103276,18.0,0,0,0,1,0,0,4,0,0,0,3,2,0,0,0,1,0,1,3,0,0,0,3,2,498,525.6,211,null
-4.0,605,609,0.972146890556505,0.9719797161750502,8.0,0,0,1,1,0,1,2,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,214,null
1.0,613,612,0.9776450702132401,0.9741251207370533,16.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,213,null
1.0,612,611,0.9768649230997845,0.9728248755479605,15.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,5,0,498,525.6,212,null
2.0,613,611,0.9747752433315997,0.9750631547663273,16.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,215,null
0.0,606,606,0.9743573073779627,0.9739858087525077,9.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,217,null
-1.0,601,602,0.9710045322832306,0.9707816331079574,4.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,216,null
1.0,612,611,0.9734564232112342,0.9762055130396018,15.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,218,null
1.0,607,606,0.9711252693365034,0.9685433538895906,10.0,0,0,0,2,0,1,2,0,0,1,2,2,0,0,0,1,0,0,4,0,0,1,0,4,498,525.6,219,null
-8.0,611,619,0.973502860539416,0.9796418753250613,14.0,0,0,0,0,0,2,3,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,220,null
2.0,606,604,0.9754625157886916,0.9753603536666915,9.0,0,0,1,0,0,4,0,0,0,2,2,1,0,0,2,1,0,1,1,0,0,0,2,3,498,525.6,221,null
6.0,616,610,0.9728713128761423,0.9743201575154172,19.0,0,0,0,0,0,2,3,0,0,4,1,0,0,0,0,3,0,1,1,0,0,0,3,2,498,525.6,222,null
-4.0,612,616,0.9684319043019541,0.9736793223865071,15.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,223,null
-1.0,612,613,0.9712552938554128,0.973010624860688,15.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,224,null
0.0,615,615,0.9716639423434132,0.9715246303588676,18.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,225,null
1.0,609,608,0.9709488074894123,0.9749238427817817,12.0,0,0,1,1,0,2,1,0,0,0,2,3,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,226,null
-1.0,605,606,0.9702986848948657,0.9697600118879559,8.0,0,0,0,1,0,1,3,0,0,1,3,1,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,227,null
0.0,608,608,0.9635095475146741,0.9691006018277732,11.0,0,0,2,1,0,1,1,0,0,0,2,3,0,0,0,3,0,1,1,0,0,0,3,2,498,525.6,228,null
2.0,604,602,0.9747380934690542,0.972444089456869,7.0,0,0,3,1,0,1,0,0,0,1,0,4,0,0,2,1,0,0,2,0,0,0,1,4,498,525.6,229,null
-1.0,605,606,0.9694070881937737,0.9711995690615945,8.0,0,0,0,2,0,1,2,0,0,1,1,3,0,0,0,2,0,2,1,0,0,1,2,2,498,525.6,230,null
4.0,604,600,0.9705680213983208,0.9624879262946727,7.0,0,0,4,1,0,0,0,0,0,1,0,4,0,0,1,2,0,1,1,0,0,1,2,2,498,525.6,231,null
-1.0,606,607,0.9735864477301434,0.9733728360205067,9.0,0,0,0,2,0,3,0,1,0,0,4,0,0,0,0,2,0,3,0,1,0,0,4,0,498,525.6,232,null
2.0,614,612,0.9743758823092356,0.9746452188126904,17.0,0,0,0,4,0,1,0,0,0,1,1,3,0,0,0,3,0,2,0,0,0,1,2,2,498,525.6,233,null
2.0,609,607,0.9747938182628724,0.9772828590534215,12.0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,2,1,0,2,0,0,0,0,2,3,498,525.6,234,null
0.0,607,607,0.975248904079055,0.9724255145255962,10.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,235,null
1.0,609,608,0.9546771676944796,0.9719611412437773,12.0,0,0,1,0,0,0,4,0,1,0,0,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,236,null
-1.0,607,608,0.9689798647745004,0.9754718032543279,10.0,0,0,1,2,0,1,1,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,237,null
4.0,606,602,0.9745987814845085,0.9726019763726873,9.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,238,null
-6.0,606,612,0.9729270376699606,0.9716732298090498,9.0,0,0,0,1,0,3,1,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,239,null
0.0,613,613,0.9715432052901404,0.9715432052901404,16.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,240,null
-4.0,601,605,0.9716082175495951,0.9770135225499665,4.0,0,0,1,2,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,242,null
-1.0,608,609,0.974069395943235,0.9771992718626942,11.0,0,0,0,1,0,2,2,0,1,0,2,2,0,0,0,1,0,4,0,0,1,0,4,0,498,525.6,241,null
-1.0,603,604,0.9635188349803107,0.9646426183223122,6.0,0,0,1,4,0,0,0,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,243,null
2.0,611,609,0.9744780444312356,0.9727970131510514,14.0,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,1,4,498,525.6,244,null
0.0,607,607,0.9686826658741362,0.9723697897317779,10.0,0,0,1,2,0,0,2,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,246,null
1.0,612,611,0.9740043836837804,0.9680696931421353,15.0,0,0,0,4,0,0,1,0,0,0,4,1,0,0,1,3,0,0,1,0,0,0,1,4,498,525.6,245,null
2.0,609,607,0.9676517571884984,0.9693699383312282,12.0,0,0,0,3,0,1,1,0,0,0,2,3,0,0,0,4,0,0,1,0,0,1,1,3,498,525.6,247,null
1.0,618,617,0.9774035961066944,0.9787595660896055,21.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,248,null
3.0,606,603,0.9722304777472324,0.9759083141392376,9.0,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,250,null
-5.0,614,619,0.9701686603759566,0.9741901329965079,17.0,0,0,0,4,0,1,0,0,0,1,2,2,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,249,null
-3.0,606,609,0.9668716100750427,0.9708837952299577,9.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,251,null
4.0,619,615,0.9768834980310572,0.978453079723605,22.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,252,null
-1.0,609,610,0.974635931347054,0.9709488074894123,12.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,254,null
-1.0,607,608,0.9735400104019615,0.9728806003417787,10.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,253,null
-5.0,606,611,0.9748123931941453,0.9769577977561483,9.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,255,null
-1.0,611,612,0.9758990266736013,0.9759547514674195,14.0,0,0,0,4,0,0,1,0,1,1,0,3,0,0,0,3,0,2,0,0,0,1,2,2,498,525.6,256,null
-1.0,615,616,0.97305706218887,0.9723512148005052,18.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,258,null
0.0,607,607,0.9812486068801545,0.978453079723605,10.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,257,null
1.0,611,610,0.973651459989598,0.9663422245337693,14.0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,259,null
-6.0,607,613,0.9715896426183223,0.9762798127646928,10.0,0,0,2,1,0,2,0,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,260,null
-3.0,604,607,0.9753882160636005,0.9720354409688684,7.0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,262,null
0.0,608,608,0.9695649751095922,0.9724998142506871,11.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,261,null
2.0,612,610,0.9639089085370385,0.9790010401961512,15.0,0,0,1,0,0,4,0,0,0,1,4,0,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,263,null
-2.0,611,613,0.9695185377814103,0.9714224682368675,14.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,264,null
-4.0,605,609,0.9661564752210418,0.9742272828590534,8.0,0,0,1,3,0,0,1,0,0,1,0,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,266,null
-2.0,609,611,0.9750817296976002,0.9746545062783267,12.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,265,null
0.0,602,602,0.9650234044134037,0.9647169180474031,5.0,0,0,0,2,0,0,3,0,0,1,1,3,0,0,0,1,0,0,4,0,0,0,2,3,498,525.6,267,null
-1.0,609,610,0.9701593729103202,0.973772197042871,12.0,0,0,0,2,0,1,2,0,0,0,2,3,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,268,null
1.0,607,606,0.9742922951185081,0.9725834014414146,10.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,269,null
-6.0,605,611,0.967791069173044,0.9749795675756,8.0,0,0,2,2,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,270,null
8.0,613,605,0.9794747009436064,0.9743108700497808,16.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,3,2,498,525.6,271,null
0.0,611,611,0.972936325135597,0.9720540159001412,14.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,272,null
0.0,608,608,0.9730663496545062,0.9753975035292369,11.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,273,null
-2.0,608,610,0.9714967679619586,0.9721097406939595,11.0,0,0,0,0,0,3,2,0,0,0,4,1,0,0,0,0,0,3,2,0,0,0,4,1,498,525.6,275,null
1.0,605,604,0.9706887584515937,0.9724998142506872,8.0,0,0,1,3,0,1,0,0,0,1,4,0,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,274,null
0.0,613,613,0.9754810907199644,0.9760104762612378,16.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,276,null
0.0,607,607,0.9754253659261461,0.9763633999554201,10.0,0,0,0,4,0,0,1,0,0,1,2,2,0,0,0,4,0,0,1,0,0,1,0,4,498,525.6,277,null
1.0,608,607,0.9758525893454194,0.9753046288728732,11.0,0,0,1,0,0,0,4,0,0,0,2,3,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,278,null
-1.0,608,609,0.972295490006687,0.9699178988037744,11.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,279,null
-1.0,605,606,0.9676703321197712,0.9700572107883201,8.0,0,0,0,1,0,2,2,0,0,0,3,2,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,280,null
0.0,609,609,0.9709302325581396,0.9709302325581396,12.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,281,null
5.0,612,607,0.9703915595512296,0.9729734749981425,15.0,0,0,1,1,0,2,1,0,0,0,2,3,0,0,3,0,0,1,1,0,0,0,1,4,498,525.6,282,null
-3.0,602,605,0.9758247269485102,0.9781744557545138,5.0,0,0,0,3,0,1,1,0,0,1,2,2,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,283,null
0.0,610,610,0.9750074299725091,0.9760011887956015,13.0,0,0,0,0,0,3,2,0,0,1,3,1,0,0,0,1,0,0,4,0,0,0,1,4,498,525.6,284,null
-4.0,605,609,0.9722769150754142,0.9735864477301435,8.0,0,0,1,2,0,0,2,0,0,2,3,0,0,0,0,2,0,2,1,0,0,2,3,0,498,525.6,285,null
-2.0,611,613,0.9629522995764916,0.9744780444312355,14.0,0,0,1,0,0,1,3,0,0,0,3,2,0,0,1,0,0,2,2,0,0,0,3,2,498,525.6,286,null
5.0,608,603,0.9742087079277807,0.9700107734601382,11.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,287,null
-7.0,602,609,0.97059588379523,0.9734935730737796,5.0,0,0,1,2,0,2,0,0,0,3,1,1,0,0,2,0,0,2,1,0,0,0,3,2,498,525.6,288,null
0.0,615,615,0.9685247789583178,0.968431904301954,18.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,289,null
0.0,603,603,0.9693606508655918,0.9710231072145034,6.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,290,null
-3.0,607,610,0.9670852217846794,0.9764191247492384,10.0,0,0,1,1,0,3,0,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,291,null
-3.0,599,602,0.9670294969908612,0.964196819971766,2.0,0,0,0,1,2,1,1,0,0,0,2,3,0,0,1,1,0,0,3,0,0,0,1,4,498,525.6,292,null
0.0,605,605,0.9685154914926815,0.968998439705773,8.0,0,0,1,2,0,2,0,0,0,1,3,1,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,294,null
1.0,601,600,0.9657942640612229,0.9670573593877702,4.0,0,0,1,4,0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,293,null
0.0,608,608,0.9738279218366892,0.9738279218366892,11.0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,3,2,498,525.6,295,null
1.0,609,608,0.9748774054535998,0.9726762760977785,12.0,0,0,0,2,0,2,1,0,0,1,2,2,0,0,0,2,0,2,1,0,0,0,4,1,498,525.6,297,null
-3.0,612,615,0.9652463035886767,0.9731870867077792,15.0,0,0,1,0,0,0,4,0,0,0,3,2,0,0,0,1,0,1,3,0,0,0,4,1,498,525.6,296,null
0.0,612,612,0.9738929340961439,0.9741065458057805,15.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,298,null
0.0,616,616,0.9782394680139683,0.9788895906085149,19.0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,299,null
0.0,612,612,0.9724069395943234,0.9721654654877777,15.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,2,1,0,1,1,0,0,0,1,4,498,525.6,300,null
0.0,611,611,0.9723790771974143,0.9724533769225054,14.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,301,null
3.0,608,605,0.9726298387695966,0.9636117096366743,11.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,1,0,0,1,3,0,0,0,2,3,498,525.6,302,null
