a,b,fold,target,P_score,covered,n_records,single_a,single_b,z,sd,p,reported_epsilon,epsilon,raw_mask,centered_mask,centered_retain,mask_layout_agreement,retain_layout_agreement,score_inconsistency,single_fitness_missing,pair
RPD3,TRM10,1,1,2.8454593646150204,True,1.0,,0.941,1.0207,0.0103,2.234e-08,0.0797,,0.0,0.0,0.0,0.0,0.0,False,True,RPD3|TRM10
RPD3,YIL014C-A,1,1,5.787755855015544,True,1.0,,0.9726,1.0205,0.1003,0.3195,0.048,,0.0,0.0,0.0,0.0,0.0,False,True,RPD3|YIL014C-A
RRP6,YHR033W,1,1,2.5559848505330427,True,1.0,0.3925,0.982,0.3489,0.052,0.23,-0.0365,-0.03653500000000004,-0.5894999999999999,1.1102230246251565e-16,0.17313654414522595,1.0,1.0,False,False,RRP6|YHR033W
RTS1,SAM3,1,1,4.385105964570598,True,1.0,0.7465,1.016,0.7402,0.0092,0.1018,-0.0182,-0.01824400000000015,-0.26949999999999996,-0.02388800000000013,-0.17518930916398184,1.0,1.0,False,False,RTS1|SAM3
RXT2,YIL014C-A,1,1,5.77100751532037,True,2.0,0.8593,0.9838,0.8559,0.0403,0.3125,0.01055,0.01052066000000007,-0.09789999999999999,0.026600000000000068,0.07733274876349668,0.5,1.0,False,False,RXT2|YIL014C-A
SAM3,SPT21,1,-1,-3.595579256244036,True,1.0,1.016,0.6195,0.617,0.0278,0.3602,-0.0124,-0.01241200000000009,0.39649999999999996,0.019824000000000064,0.10412458138384888,1.0,1.0,False,False,SAM3|SPT21
SAM3,VPS36,1,-1,-2.2678885890715383,True,1.0,1.016,0.404,0.4352,0.0063,0.003167,0.0247,0.024735999999999925,0.5496000000000001,-0.04947199999999985,-0.18481852266356633,1.0,1.0,False,False,SAM3|VPS36
SAM3,VPS4,1,-1,-3.784309568100272,True,1.0,1.016,0.6287,0.5991,0.0327,0.204,-0.0396,-0.03965920000000012,0.3873,0.020118400000000092,0.3351514220214291,1.0,1.0,False,False,SAM3|VPS4
SAP30,TEC1,1,1,4.134237278075196,True,2.0,0.8898,1.0463,0.9321999999999999,0.0153,0.009704,0.0011999999999999997,0.001202259999999955,-0.06700000000000006,0.0071045199999999475,0.02103445830876982,0.0,0.0,False,False,SAP30|TEC1
SAP30,YIL014C-A,1,1,4.770084420075023,True,2.0,0.8898,0.9838,0.91075,0.0113,0.15035000071850002,0.0354,0.035364759999999995,-0.018900000000000028,0.07509999999999994,0.2245359328245381,0.5,1.0,False,False,SAP30|YIL014C-A
SGF29,YIL014C-A,1,1,2.330295204556755,True,1.0,0.737,0.995,0.7962,0.0121,0.0001749,0.0628,0.06288500000000008,-0.13959999999999995,0.11840000000000006,0.10624105980063188,1.0,1.0,False,False,SGF29|YIL014C-A
SLX5,VID28,1,1,3.2871147881459737,True,2.0,0.5473,0.966,0.54135,0.0692,0.42035,0.01265,0.012658199999999953,-0.41869999999999996,0.0,-0.09009391435968817,0.0,1.0,False,False,SLX5|VID28
SLX5,YBR285W,1,1,4.57974565801773,True,1.0,0.5473,0.9855,0.452,0.12,0.2396,-0.0873,-0.08736415000000003,-0.4382000000000001,-5.551115123125783e-17,0.27674461211122453,1.0,1.0,False,False,SLX5|YBR285W
SLX5,YHR033W,1,1,5.866121361936856,True,2.0,0.5473,0.982,0.53955,0.0377,0.1921,0.002100000000000001,0.0021013999999999755,-0.39869999999999994,0.03600000000000003,-0.008808210143177508,0.5,0.0,False,False,SLX5|YHR033W
SNT1,YIL014C-A,1,1,4.63645605442922,True,2.0,0.993,0.9838,0.8775999999999999,0.1346,0.12406,-0.0993,-0.0993134,0.009199999999999986,0.0,0.503308510614532,0.0,0.0,False,False,SNT1|YIL014C-A
SPT21,TRM1,1,1,0.3412516813047132,True,1.0,0.6195,0.993,0.6084,0.0261,0.419,-0.0068,-0.006763500000000033,-0.37349999999999994,0.0,0.001100184467762794,0.0,1.0,False,False,SPT21|TRM1
SPT3,TIP41,1,1,0.745209076836155,True,1.0,0.7258,1.0023,0.7594,0.0197,0.1132,0.032,0.03193066,-0.20930000000000004,0.06386132,0.14201695039086112,1.0,1.0,False,False,SPT3|TIP41
SWC5,YIL014C-A,1,1,5.549039285329736,True,1.0,0.807,0.995,0.9392,0.0558,0.02714,0.1362,0.136235,0.07640000000000002,0.26439999999999997,0.39171241421105535,1.0,1.0,False,False,SWC5|YIL014C-A
TEC1,VPS36,1,-1,-1.8441803982255256,True,1.0,1.0463,0.404,0.4015,0.0287,0.2246,-0.0212,-0.02120519999999998,0.6423000000000001,0.037410400000000066,0.24675739166284613,1.0,1.0,False,False,TEC1|VPS36
VID28,YPT6,1,-1,-2.4652113249437377,True,2.0,0.966,0.6627,0.6295,0.03,0.37465000000000004,-0.0107,-0.010668199999999961,0.3033,0.0,-0.0682637537873669,0.0,1.0,False,False,VID28|YPT6
VPS72,YIL014C-A,1,1,5.731720907367876,True,2.0,0.8625,0.9838,0.8407,0.0518,0.1796,-0.00785,-0.007827500000000043,-0.10740000000000005,0.013899999999999912,0.07442015099381757,0.5,1.0,False,False,VPS72|YIL014C-A
ARP6,SYC1,2,1,2.016819557939674,True,2.0,0.8553,0.9855,0.77385,0.041,0.132575,-0.06905,-0.06904814999999997,-0.1302000000000001,0.0,-0.056871598248188,0.0,1.0,False,False,ARP6|SYC1
ARP6,TSL1,2,1,7.283174096737191,True,2.0,0.8553,0.9922,0.84145,0.055,0.23525000000000001,-0.0072000000000000015,-0.007178659999999892,-0.11259999999999992,0.0243000000000001,-0.022453668894773855,0.5,0.0,False,False,ARP6|TSL1
BAS1,STM1,2,1,-0.9649710809850874,True,2.0,0.8698,0.8998,0.8152,0.0421,0.2572,0.0326,0.03255395999999999,-0.030000000000000027,0.0,-0.04222312944614724,0.0,1.0,False,False,BAS1|STM1
BRE5,EUG1,2,1,1.2289731680178313,True,1.0,0.8175,1.035,0.8686,0.0838,0.4126,0.0225,0.022487500000000105,-0.11529999999999985,0.04497500000000021,0.32590793513749206,1.0,1.0,False,False,BRE5|EUG1
BRE5,RNR4,2,1,3.640272893628453,True,1.0,0.8175,0.745,0.6296,0.0175,0.2182,0.0205,0.02056250000000004,0.07250000000000001,0.0,0.02715270777248775,0.0,1.0,False,False,BRE5|RNR4
BRE5,TSL1,2,1,5.57421026826581,True,2.0,0.8175,0.9922,0.7766,0.0387,0.2207,-0.0345,-0.03452350000000004,-0.17469999999999997,0.0,-0.07080769758141575,0.0,1.0,False,False,BRE5|TSL1
CAF130,TSL1,2,1,7.170671748055051,True,2.0,1.0257,0.9922,1.0215999999999998,0.0368,0.34704999999999997,0.0039000000000000007,0.0039004599999999945,-0.015800000000000036,0.001699079999999853,-0.04359749323357404,0.0,0.0,False,False,CAF130|TSL1
CDH1,TSL1,2,1,8.521565110323236,True,1.0,0.593,0.9922,0.5994,0.0291,0.3856,0.011,0.011025400000000074,-0.38639999999999985,0.012800000000000145,-0.006895321024356406,1.0,1.0,False,False,CDH1|TSL1
CGI121,HFM1,2,1,4.038236847969734,True,1.0,0.696,1.0345,0.7225,0.0194,0.4678,0.0025,0.0024880000000000457,-0.28549999999999986,0.0049760000000000915,0.031228858683354704,1.0,1.0,False,False,CGI121|HFM1
CHD1,TSL1,2,1,7.955439716659373,True,2.0,0.948,0.9922,0.93955,0.0747,0.2696,-0.0010499999999999989,-0.0010555999999999344,-0.028299999999999992,0.015900000000000025,-0.007332659987466891,0.5,0.0,False,False,CHD1|TSL1
CHK1,TSL1,2,1,7.169494375791224,True,2.0,0.9403,0.9922,0.96775,0.0635,0.3188,0.034749999999999996,0.03478433999999997,0.0030000000000000027,0.05489999999999995,0.23649751442568429,1.0,1.0,False,False,CHK1|TSL1
CKA2,TSL1,2,1,8.540386000519373,True,1.0,0.987,0.9922,0.9912,0.0219,0.3572,0.0119,0.011898599999999981,0.0031999999999999806,0.008399999999999963,0.021713309324218256,1.0,1.0,False,False,CKA2|TSL1
CST6,HHF1,2,1,2.482901064761905,True,2.0,0.906,0.9553,0.88725,0.0409,0.31015000000000004,0.02175,0.021748199999999884,-0.04190000000000005,0.007399999999999962,-0.03578415602654428,0.5,0.0,False,False,CST6|HHF1
CST6,LRP1,2,1,1.94720882024958,True,1.0,0.906,0.714,0.7056,0.0101,2.759e-05,0.0587,0.05871599999999999,0.19200000000000006,0.0,0.2876708362888874,0.0,1.0,False,False,CST6|LRP1
CST6,MRT4,2,1,2.13787278342612,True,1.0,0.906,0.7933,0.6648,0.0232,0.04904,-0.054,-0.05392980000000003,0.11270000000000002,0.0,-0.20070916164571223,0.0,1.0,False,False,CST6|MRT4
CST6,NRG1,2,1,3.91186264830449,True,2.0,0.906,0.957,0.8338000000000001,0.077,0.2901,-0.03325,-0.03324199999999994,-0.050999999999999934,0.0,0.053026437424351175,0.0,1.0,False,False,CST6|NRG1
CST6,PTK2,2,1,1.657660181954275,True,1.0,0.906,0.945,0.7935,0.0325,0.07565,-0.0627,-0.06267,-0.038999999999999924,0.0,0.10419417576487178,0.0,1.0,False,False,CST6|PTK2
CST6,RNR4,2,1,4.419225062219003,True,1.0,0.906,0.745,0.6638,0.019,0.3442,-0.0112,-0.011170000000000124,0.16100000000000003,0.0,-0.0504413455953615,0.0,1.0,False,False,CST6|RNR4
CST6,TMA23,2,1,1.9452171030207657,True,2.0,0.906,0.6645,0.61565,0.0173,0.291,0.01355,0.01361299999999993,0.24150000000000005,0.0,0.07318761142801683,0.0,1.0,False,False,CST6|TMA23
CST6,TSL1,2,1,6.296735842200213,True,2.0,0.906,0.9922,0.8992,0.0315,0.47855000000000003,0.00030000000000000003,0.00026680000000001147,-0.08619999999999994,0.0,0.0013997104326554854,0.0,0.0,False,False,CST6|TSL1
CST6,YPL199C,2,1,1.3264055563591923,True,1.0,0.906,1.0263,0.9474,0.0451,0.3598,0.0176,0.017572200000000038,-0.03749999999999998,0.035144400000000076,0.2905091488944967,1.0,1.0,False,False,CST6|YPL199C
DID4,PIN4,2,1,3.2911938419009177,True,1.0,0.643,0.917,0.6315,0.0173,0.03557,0.0418,0.041868999999999934,-0.274,0.0,-0.25510364949361314,0.0,1.0,False,False,DID4|PIN4
DID4,TSL1,2,1,7.234873898833493,True,1.0,0.643,0.9922,0.648,0.0159,0.3334,0.01,0.010015400000000008,-0.33919999999999995,0.010000000000000009,-0.002991038775397773,1.0,1.0,False,False,DID4|TSL1
EAF5,TSL1,2,1,7.383048103956256,True,1.0,,0.9922,1.012,0.0349,0.321,0.0198,,0.0,0.0,0.0,0.0,0.0,False,True,EAF5|TSL1
EAF7,TSL1,2,1,7.264578589854957,True,2.0,0.862,0.9922,0.8289,0.0414,0.2891,-0.0264,-0.026376399999999967,-0.13019999999999998,0.0,-0.08861468512469875,0.0,1.0,False,False,EAF7|TSL1
ELP4,HFM1,2,1,3.743182777366151,True,1.0,0.8362,1.0345,0.8613,0.0366,0.4662,-0.0038,-0.003748900000000055,-0.14810000000000012,-0.00749780000000011,-0.05598457999571167,1.0,1.0,False,False,ELP4|HFM1
ELP4,HSC82,2,1,2.1577433299665536,True,2.0,0.8362,1.0282,0.87585,0.029,0.3064,0.016050000000000002,0.01606915999999986,-0.11270000000000013,0.03213831999999972,0.22725713563931565,1.0,1.0,False,False,ELP4|HSC82
ELP4,TSL1,2,1,6.53105033493573,True,2.0,0.8362,0.9922,0.8075,0.0313,0.24051599999999998,-0.022199999999999998,-0.02217764,-0.15599999999999992,0.0,-0.05630384251214012,0.0,1.0,False,False,ELP4|TSL1
ELP6,HFM1,2,1,2.763374974758793,True,1.0,0.7418,1.0345,0.7866,0.015,0.1824,0.0192,0.019207899999999944,-0.20310000000000006,0.03841579999999989,0.25127661842315463,1.0,1.0,False,False,ELP6|HFM1
ELP6,HSC82,2,1,1.2465311770576546,True,2.0,0.7418,1.0282,0.77815,0.0237,0.187185,0.01545,0.015431239999999957,-0.2137,0.030862479999999914,0.18966197020257358,0.0,0.0,False,False,ELP6|HSC82
ELP6,SIS2,2,-1,-2.2608824535559147,True,2.0,0.7418,0.937,0.6527499999999999,0.0774,0.08260006005000001,-0.04235,-0.04231660000000009,-0.19520000000000004,0.0,0.2541438917381167,0.0,1.0,False,False,ELP6|SIS2
ELP6,TSL1,2,1,5.5944326524724834,True,2.0,0.7418,0.9922,0.70635,0.0611,0.20584999999999998,-0.0297,-0.02966395999999999,-0.25039999999999996,0.0,-0.02038227104223474,0.0,1.0,False,False,ELP6|TSL1
ELP6,YPL199C,2,1,0.5383600130240983,True,1.0,0.7418,1.0263,0.7917,0.0226,0.1608,0.0304,0.030390659999999903,-0.1847000000000001,0.060781319999999806,0.3638713150920891,1.0,1.0,False,False,ELP6|YPL199C
ESC2,TSL1,2,1,7.86806880152817,True,1.0,0.8985,0.9922,0.8659,0.0209,0.1799,-0.0256,-0.025591699999999884,-0.0937,0.0,-0.12494938396071398,0.0,1.0,False,False,ESC2|TSL1
EUG1,LRP1,2,-1,-0.097417267844176,True,1.0,1.035,0.714,0.7574,0.0528,0.3971,0.0184,0.018410000000000037,0.23419999999999996,-0.036820000000000075,-0.23544142978433966,1.0,1.0,False,False,EUG1|LRP1
EUG1,MGA2,2,-1,-1.1078409678451695,True,1.0,1.035,0.8632,0.916,0.0137,0.1454,0.0225,0.022588000000000164,0.06619999999999981,-0.04517600000000033,-0.3578949312456273,1.0,1.0,False,False,EUG1|MGA2
EUG1,SDS3,2,-1,-2.318859939859752,True,1.0,1.035,0.778,0.7336,0.1752,0.3027,-0.0717,-0.07162999999999997,0.2569999999999999,0.05445999999999995,0.9801141224725929,1.0,1.0,False,False,EUG1|SDS3
EUG1,STB5,2,-1,-1.9711262400798248,True,1.0,1.035,0.6828,0.7612,0.095,0.2904,0.0545,0.05450200000000005,0.1953999999999999,-0.1090040000000001,-0.6797557665120922,1.0,1.0,False,False,EUG1|STB5
EUG1,URN1,2,1,1.869189577758814,True,1.0,1.035,0.9922,1.0413,0.0917,0.4392,0.0143,0.01437299999999997,-0.04279999999999995,-0.016145999999999994,-0.17882669174512647,1.0,1.0,False,False,EUG1|URN1
HDA1,RNR4,2,1,5.635114865284553,True,1.0,0.688,0.745,0.43,0.0718,0.08267,-0.0825,-0.08255999999999991,-0.05700000000000005,0.0,0.05378819617618661,0.0,1.0,False,False,HDA1|RNR4
HFI1,HFM1,2,1,3.528181169788536,True,1.0,0.2955,1.0345,0.294,0.0138,0.2883,-0.0117,-0.011694749999999976,-0.7389999999999999,-0.02038949999999984,-0.1258506254158197,1.0,1.0,False,False,HFI1|HFM1
HFI1,MET13,2,1,2.845400660464711,True,1.0,0.2955,1.039,0.3121,0.0051,0.2734,0.005,0.0050755000000000106,-0.7102999999999999,0.010151000000000021,0.056395972769211364,1.0,1.0,False,False,HFI1|MET13
HFI1,RAD26,2,1,-0.3813044578330563,True,1.0,0.2955,1.014,0.2809,0.0194,0.2189,-0.0188,-0.018737000000000004,-0.7185000000000001,-0.008274000000000115,-0.12376183357116287,1.0,1.0,False,False,HFI1|RAD26
HFI1,STB5,2,1,0.0540495731258093,True,1.0,0.2955,0.6828,0.2072,0.0104,0.3603,0.0054,0.00543260000000001,-0.3873,0.0,-0.009038866502696799,0.0,1.0,False,False,HFI1|STB5
HFI1,STM1,2,1,0.1544213768959463,True,1.0,0.2955,0.8998,0.2243,0.0126,0.00741,-0.0416,-0.041590899999999986,-0.6043000000000001,0.0,0.2735879653548755,0.0,1.0,False,False,HFI1|STM1
HFI1,SWM1,2,1,2.134539761793805,True,1.0,0.2955,1.0205,0.2911,0.0135,0.3012,-0.0105,-0.010457749999999932,-0.725,-0.012115499999999946,-0.08818266906548829,1.0,1.0,False,False,HFI1|SWM1
HFI1,TIF2,2,1,-0.5516439571682455,True,1.0,0.2955,0.8587,0.2616,0.0108,0.3042,0.0079,0.007854150000000004,-0.5631999999999999,0.0,-0.03830672007575707,0.0,1.0,False,False,HFI1|TIF2
HFI1,TPK3,2,1,-0.4167474188149116,True,1.0,0.2955,1.0012,0.2832,0.0192,0.2827,-0.0127,-0.012654600000000016,-0.7057000000000001,-0.0007092000000000764,-0.02394321283775718,1.0,1.0,False,False,HFI1|TPK3
HFI1,TSL1,2,1,6.148276495745778,True,1.0,0.2955,0.9922,0.2792,0.0163,0.2638,-0.014,-0.013995099999999983,-0.6967,1.1102230246251565e-16,0.022861600071426506,1.0,1.0,False,False,HFI1|TSL1
HFI1,URA7,2,1,1.6865093390248962,True,1.0,0.2955,0.9788,0.2803,0.0723,0.4259,-0.009,-0.008935399999999982,-0.6833,0.0,0.0516061591601095,0.0,1.0,False,False,HFI1|URA7
HFI1,YJL206C,2,1,-0.2086558220876258,True,1.0,0.2955,0.9838,0.2902,0.0165,0.4906,-0.0005,-0.0005128999999999828,-0.6883,1.1102230246251565e-16,0.002283455607196912,1.0,1.0,False,False,HFI1|YJL206C
HFM1,LSM6,2,-1,-5.33202236772652,True,1.0,1.0345,0.7317,0.7099,0.1475,0.3444,-0.047,-0.04704364999999999,0.30279999999999996,0.0504872999999999,0.60926386112054,1.0,1.0,False,False,HFM1|LSM6
HFM1,SAS2,2,-1,-3.581912095403062,True,1.0,1.0345,1.0208,1.0503,0.0111,0.3809,-0.0058,-0.005717599999999878,-0.013700000000000045,0.0,0.012901047283401829,0.0,1.0,False,False,HFM1|SAS2
HFM1,TSL1,2,1,2.6780023595913027,True,1.0,1.0345,0.9922,1.0196,0.031,0.437,-0.0068,-0.006830899999999973,-0.012500000000000178,0.013661799999999946,0.08466788297569082,1.0,1.0,False,False,HFM1|TSL1
HHF1,HPC2,2,-1,-1.3074168125351082,True,1.0,0.9553,0.9842,0.7749,0.03,1.295e-05,-0.1653,-0.16530625999999993,-0.028899999999999926,0.0,-0.6928554829395882,0.0,1.0,False,False,HHF1|HPC2
HHF1,SLX8,2,-1,-1.99626849566084,True,1.0,0.9553,0.571,0.536,0.0083,0.2289,-0.0095,-0.009476299999999993,0.3843000000000001,0.0,-0.072377977560683,0.0,1.0,False,False,HHF1|SLX8
HHT1,HPC2,2,-1,-0.1430753529256897,True,1.0,0.994,0.9842,0.8267,0.049,0.004727,-0.1516,-0.15159479999999992,0.009800000000000031,0.0,0.5124322909653523,0.0,1.0,False,False,HHT1|HPC2
HHT1,RNR4,2,-1,3.049803484612856,True,1.0,0.994,0.745,0.7744,0.0526,0.2835,0.0339,0.033869999999999956,0.19020000000000004,-0.05879999999999996,-0.04777189135464478,1.0,1.0,False,False,HHT1|RNR4
HPC2,HSE1,2,-1,-2.254978126874489,True,2.0,0.9842,0.9945,0.9574,0.0708,0.34040000000000004,-0.0214,-0.021386900000000042,-0.010300000000000087,0.0,-0.0764048825732984,0.0,1.0,False,False,HPC2|HSE1
HPC2,RPB9,2,-1,-2.167420389543952,True,1.0,0.9842,0.218,0.2333,0.0111,0.1068,0.0188,0.018744400000000022,0.7355999999999999,-0.03060000000000007,0.08383697049939363,1.0,1.0,False,False,HPC2|RPB9
HPC2,TSL1,2,-1,5.133302382171797,True,2.0,0.9842,0.9922,0.97855,0.0307,0.45275,0.002,0.0020267600000001273,-0.008000000000000007,0.0,0.005472923271185327,0.0,0.0,False,False,HPC2|TSL1
HSC82,MGA2,2,-1,-1.0589884518238948,True,2.0,1.0282,0.8632,0.83905,0.0412,0.14945,-0.04845,-0.048492239999999964,0.16500000000000004,0.04868447999999992,0.7276889685217752,1.0,1.0,False,False,HSC82|MGA2
HSC82,OPI1,2,-1,-2.083744546014139,True,2.0,1.0282,0.8545,0.88285,0.0524,0.3371,0.00425,0.00425310000000001,0.11699999999999999,-0.00850620000000002,-0.06254079410408897,0.0,0.0,False,False,HSC82|OPI1
HSC82,RPB9,2,-1,-2.9262546651455863,True,1.0,1.0282,0.218,0.2409,0.0147,0.1745,0.0168,0.0167524,0.7644,-0.0335048,-0.16469894856592152,1.0,1.0,False,False,HSC82|RPB9
HSC82,TSL1,2,1,4.35250881539082,True,1.0,1.0282,0.9922,1.0146,0.0255,0.441,-0.0056,-0.005580040000000119,-0.008799999999999919,0.011160080000000239,0.06474896558915083,1.0,1.0,False,False,HSC82|TSL1
HSE1,PIN4,2,1,3.470743548431272,True,2.0,0.9945,0.917,0.8916999999999999,0.0682,0.3496,-0.02025,-0.020256500000000066,0.07630000000000003,-0.0011999999999999789,0.13503861664003047,0.5,0.0,False,False,HSE1|PIN4
HSE1,SWA2,2,-1,0.5059858673546016,True,1.0,0.9945,0.636,0.5434,0.0861,0.08336,-0.0891,-0.08910200000000001,0.35850000000000004,0.0,0.046571649610575215,0.0,1.0,False,False,HSE1|SWA2
HSE1,TSL1,2,1,7.38552524987372,True,2.0,0.9945,0.9922,1.0028000000000001,0.0237,0.26138,0.0161,0.016057100000000046,0.0,-0.0023000000000000798,-0.014004638459696241,0.5,0.0,False,False,HSE1|TSL1
IES3,NHP10,2,1,1.3515397737337178,True,1.0,0.768,0.718,0.9769,0.0296,8.223e-26,0.4255,0.42547599999999997,-0.050000000000000044,-0.10000000000000009,0.28975234551778534,1.0,1.0,False,False,IES3|NHP10
IES3,TSL1,2,1,8.784274443398477,True,1.0,0.768,0.9922,0.7078,0.0715,0.1978,-0.0542,-0.05420959999999997,-0.22419999999999995,0.0,-0.058175035780200536,0.0,1.0,False,False,IES3|TSL1
KAR3,TSL1,2,1,6.402027118217613,True,2.0,0.5782,0.9922,0.5964499999999999,0.0266,0.22487000000000001,0.02275,0.022759959999999968,-0.37750000000000006,0.036499999999999866,-0.016112586085926906,1.0,1.0,False,False,KAR3|TSL1
LRP1,RIM1,2,-1,-3.270940996165913,True,1.0,0.714,0.746,0.5247,0.043,0.4402,-0.0079,-0.007943999999999951,-0.03200000000000003,0.0,0.003156416263754658,0.0,1.0,False,False,LRP1|RIM1
LSM6,MGA2,2,1,2.632009661552988,True,2.0,0.7317,0.8632,0.59675,0.0305,0.09750500000000001,-0.034850000000000006,-0.03485344000000001,-0.13149999999999995,0.0,0.09920773412131272,0.0,0.0,False,False,LSM6|MGA2
MET13,NGG1,2,-1,-3.0780167218940844,True,1.0,1.039,0.345,0.3249,0.0125,0.02578,-0.0336,-0.033554999999999946,0.694,0.02690999999999999,0.3763848408623388,1.0,1.0,False,False,MET13|NGG1
MET13,OPI1,2,-1,-3.0577555233054383,True,1.0,1.039,0.8545,0.8426,0.0336,0.1494,-0.0453,-0.04522549999999992,0.1844999999999999,0.0666509999999998,0.7166449216346688,1.0,1.0,False,False,MET13|OPI1
MET13,SDS3,2,-1,-3.3694969101026016,True,1.0,1.039,0.778,0.8091,0.0131,0.4839,0.0008,0.0007580000000000364,0.19879999999999987,-0.0015160000000000728,-0.010601477670163556,1.0,1.0,False,False,MET13|SDS3
MET13,SNF6,2,-1,-3.3215910295418127,True,1.0,1.039,0.539,0.5219,0.0514,0.2873,-0.0381,-0.03812099999999996,0.4999999999999999,0.04204199999999991,0.4514691555300223,1.0,1.0,False,False,MET13|SNF6
MGA2,PTK2,2,1,0.8009663490944504,True,1.0,0.8632,0.945,0.8745,0.0487,0.1466,0.0588,0.05877600000000016,-0.05919999999999981,0.022600000000000176,-0.20608349029725465,1.0,1.0,False,False,MGA2|PTK2
MGA2,RNR4,2,1,3.537243243040387,True,1.0,0.8632,0.745,0.701,0.0335,0.08026,0.0579,0.05791599999999997,0.11819999999999997,0.0,0.15475848022436775,0.0,1.0,False,False,MGA2|RNR4
MGA2,SLX8,2,-1,-0.34013730587589,True,1.0,0.8632,0.571,0.5731,0.0191,0.0015,0.0802,0.08021280000000014,0.2879999999999998,-0.004200000000000204,0.33278174911232394,1.0,1.0,False,False,MGA2|SLX8
MGA2,SWA2,2,1,-1.4981771859184203,True,1.0,0.8632,0.636,0.5689,0.0369,0.3232,0.0199,0.019904799999999945,0.22719999999999996,0.0,0.07468524903904576,0.0,1.0,False,False,MGA2|SWA2
MGA2,TSL1,2,1,5.409084671101285,True,2.0,0.8632,0.9922,0.8966000000000001,0.0402,0.19632,0.0401,0.04013296000000005,-0.06219999999999992,0.06680000000000008,0.13655733966344258,1.0,1.0,False,False,MGA2|TSL1
MRN1,TSL1,2,1,6.03034875829998,True,2.0,0.9183,0.9922,0.9418500000000001,0.0375,0.27115,0.030649999999999997,0.03071274000000007,-0.026799999999999935,0.04710000000000003,0.17994174646687858,1.0,1.0,False,False,MRN1|TSL1
MRT4,OPI1,2,-1,-2.277679571145059,True,1.0,0.7933,0.8545,0.6058,0.0855,0.1826,-0.0721,-0.07207485000000002,-0.06120000000000003,0.0,0.11362344794243574,0.0,1.0,False,False,MRT4|OPI1
MRT4,RIM1,2,-1,-3.4891775171366173,True,2.0,0.7933,0.746,0.54315,0.0388,0.167006,-0.04865,-0.04865180000000002,0.04730000000000001,0.0,-0.03796554778900804,0.0,1.0,False,False,MRT4|RIM1
MRT4,RPB9,2,-1,-3.1635405491944915,True,1.0,0.7933,0.218,0.1697,0.0141,0.4246,-0.0033,-0.0032394000000000034,0.5753,0.0,-0.010680062704151326,0.0,1.0,False,False,MRT4|RPB9
MRT4,STB5,2,-1,-2.0106432533029386,True,1.0,0.7933,0.6828,0.4544,0.0141,4.538e-06,-0.0873,-0.08726523999999991,0.11050000000000004,0.0,-0.1304039405452113,0.0,1.0,False,False,MRT4|STB5
NGG1,TSL1,2,1,6.372027819060701,True,1.0,0.345,0.9922,0.3141,0.0082,0.007948,-0.0282,-0.028208999999999984,-0.6472,0.0,0.043103434121082806,0.0,1.0,False,False,NGG1|TSL1
NHP10,TSL1,2,1,7.416692874762626,True,1.0,0.718,0.9922,0.6666,0.0256,0.1122,-0.0458,-0.04579959999999994,-0.2742,0.0,-0.017959972801064237,0.0,1.0,False,False,NHP10|TSL1
NRG1,RPB9,2,-1,-4.9525004891044,True,1.0,0.957,0.218,0.1989,0.0069,0.1656,-0.0098,-0.009725999999999985,0.739,0.0,-0.08377747417555839,0.0,1.0,False,False,NRG1|RPB9
NRG1,SLX8,2,-1,-3.498436446721123,True,1.0,0.957,0.571,0.5167,0.0913,0.336,-0.0297,-0.029746999999999857,0.386,0.0,-0.22570738238349294,0.0,1.0,False,False,NRG1|SLX8
NRG1,SWA2,2,-1,-4.586318987531954,True,1.0,0.957,0.636,0.5839,0.0565,0.3551,-0.0247,-0.024751999999999996,0.32099999999999995,0.0,-0.17799049914705492,0.0,1.0,False,False,NRG1|SWA2
NRG1,TMA23,2,-1,-2.0261245883336008,True,2.0,0.957,0.6645,0.6894,0.0347,0.156445,0.05345,0.05347350000000006,0.22219999999999995,-0.07030000000000003,0.37278872861624346,0.5,1.0,False,False,NRG1|TMA23
OPI1,TSL1,2,1,6.394985430594462,True,2.0,0.8545,0.9922,0.8623,0.0785,0.32595,0.014450000000000001,0.014465099999999897,-0.09760000000000002,0.040099999999999913,0.04485744750629135,0.5,0.0,False,False,OPI1|TSL1
PIN4,SIS2,2,-1,-3.7868763653564654,True,2.0,0.917,0.937,0.8971,0.0581,0.217550030145,0.0378,0.03787099999999988,-0.013000000000000012,0.007000000000000006,-0.03403171332160656,0.5,1.0,False,False,PIN4|SIS2
PIN4,YPL199C,2,-1,-0.9903566255243385,True,1.0,0.917,1.0263,0.9326,0.018,0.3843,-0.0085,-0.008517100000000055,-0.07810000000000006,-0.01703420000000011,-0.14547445879623622,1.0,1.0,False,False,PIN4|YPL199C
POL32,RNR4,2,1,5.873000174987038,True,1.0,0.8447,0.745,0.1895,0.1086,5.818e-18,-0.4398,-0.43980149999999996,0.09970000000000001,0.0,-0.9051110164425127,0.0,1.0,False,False,POL32|RNR4
PPH3,RPB9,2,-1,-0.8652730188467255,True,1.0,0.9985,0.218,0.2276,0.0111,0.2686,0.0099,0.009926999999999991,0.7613000000000001,-0.019199999999999995,-0.0066918439935010525,1.0,1.0,False,False,PPH3|RPB9
