a,b,pair,target,S_F,S_reverse,S_d,SLB_F,SLB_reverse,SLB_d
ALG3,ROT2,ALG3|ROT2,0.0,-0.9219363408244178,0.0966730313715107,-0.5093046860979642,-0.9807747126504098,-0.2638777647866215,-0.3584484739318941
OST3,ROT2,OST3|ROT2,0.0,-0.5273270237362943,-0.6658810020485632,0.0692769891561344,-0.9184993262388164,-1.349815183758169,0.2156579287596762
DOA4,VPS28,DOA4|VPS28,0.0,0.0894676699426846,-0.0917977806466072,0.0906327252946459,-0.2415277216288182,-1.1616432300106072,0.4600577541908944
GCS1,VPS28,GCS1|VPS28,0.0,0.3404740270338169,0.6433456019940255,-0.1514357874801042,-0.5884572935872057,-0.2214080146846361,-0.1835246394512847
MNS1,OST5,MNS1|OST5,0.0,-0.3893070377368134,-0.2195264363371722,-0.0848903006998205,-0.3086544765884344,-0.8578039223567966,0.274574722884181
CWH41,OST5,CWH41|OST5,0.0,-0.2626856443552223,-0.6628665993048777,0.2000904774748277,-0.189181002928018,-0.6349224220529177,0.2228707095624498
ROT2,OST5,OST5|ROT2,0.0,-0.3019633722906123,-0.0241632557522431,-0.1389000582691845,-1.0379349717386062,-0.1785682101121528,-0.4296833808132266
DIE2,OST5,DIE2|OST5,0.0,-0.5300637633586296,-0.0708754315182766,-0.2295941659201764,1.685919526844623,-0.5638232090553749,1.1248713679499989
ALG5,OST5,ALG5|OST5,0.0,-0.9644865677869234,0.6748797298900051,-0.8196831488384643,-1.3065119897186457,-1.062305795793437,-0.1221030969626043
ALG8,OST5,ALG8|OST5,0.0,-1.0940335658772626,0.4169973033539798,-0.7555154346156212,-1.3826083526631436,-1.0652238833995873,-0.1586922346317781
ALG12,OST5,ALG12|OST5,0.0,-0.9722329715553376,0.292517640256457,-0.6323753059058973,-0.212766872904768,0.4205545301703869,-0.3166607015375774
ALG9,OST5,ALG9|OST5,0.0,-1.36364353180256,0.347299187989586,-0.855471359896073,0.5921271265162424,-0.9195576948106656,0.755842410663454
ALG6,OST5,ALG6|OST5,0.0,-1.19860372883518,-0.0173264444424785,-0.5906386421963508,-1.4388524401914609,-0.7090546945903162,-0.3648988728005723
ALG3,OST5,ALG3|OST5,0.0,-0.119892938987022,0.1283683430455524,-0.1241306410162872,-1.3853563012981025,-1.2509811306314649,-0.0671875853333188
OST3,OST5,OST3|OST5,0.0,-0.6996365861696334,-0.4342750476162426,-0.1326807692766954,-1.0937954095970792,0.0632277256369811,-0.5785115676170302
MNS1,DIE2,DIE2|MNS1,0.0,-0.0856677522956119,-1.522245146628657,0.7182886971665225,0.1361492366929712,-0.989511819141696,0.5628305279173336
CWH41,DIE2,CWH41|DIE2,0.0,-0.730317026422834,-1.0403668033078723,0.1550248884425191,-0.9584706586428616,-0.2307789299959165,-0.3638458643234725
ROT2,DIE2,DIE2|ROT2,0.0,-0.3162890220761615,-1.0332620029703807,0.3584864904471095,-0.94676890770051,-0.7751956172217872,-0.0857866452393614
OST5,DIE2,DIE2|OST5,0.0,-0.0708754315182766,-0.5300637633586296,0.2295941659201764,-0.5638232090553713,1.685919526844623,-1.124871367949997
ALG5,DIE2,ALG5|DIE2,0.0,-0.3729895280631172,0.0274283082022927,-0.2002089181327049,-0.8142271061540927,0.3657221111006198,-0.5899746086273563
ALG8,DIE2,ALG8|DIE2,0.0,-0.638639465026733,-0.4082629550270188,-0.115188254999857,-0.9133587257566486,0.8120753048338462,-0.8627170152952474
ALG12,DIE2,ALG12|DIE2,0.0,-0.88290700163376,-0.4531515549639429,-0.2148777233349085,-1.0093666788338267,-0.2763502969381109,-0.3665081909478579
ALG9,DIE2,ALG9|DIE2,0.0,-0.7662635835714959,-0.5069250370482467,-0.1296692732616246,-0.6741657877259241,0.0016311187703679,-0.337898453248146
ALG6,DIE2,ALG6|DIE2,0.0,-0.9439812411790404,0.2135212433241684,-0.5787512422516043,-0.9041054024298596,0.3269239157889245,-0.6155146591093921
ALG3,DIE2,ALG3|DIE2,0.0,-0.2471664833905138,-2.050909803683673,0.9018716601465796,-1.5240374524121143,0.0009300989776274,-0.7624837756948709
OST3,DIE2,DIE2|OST3,0.0,-1.4905347952218695,-0.7534899492247426,-0.3685224229985636,-1.0906733161718452,-0.4712797842918012,-0.3096967659400219
